date,label,title,url
"Tuesday, September 7, 2021",TechStream,America’s anti-hacking laws pose a risk to national security,https://www.brookings.edu/techstream/americas-anti-hacking-laws-pose-a-risk-to-national-security/
"Tuesday, September 7, 2021",Order from Chaos,Reflections on the long-term repercussions of September 11 for US policy in the Middle East,https://www.brookings.edu/blog/order-from-chaos/2021/09/07/reflections-on-the-long-term-repercussions-of-september-11-for-us-policy-in-the-middle-east/
