date,label,title,url
"Wednesday, August 25, 2021",Op-Ed,Cash will soon be obsolete. Will America be ready?,https://www.brookings.edu/opinions/cash-will-soon-be-obsolete-will-america-be-ready/
"Wednesday, August 25, 2021",Order from Chaos,President Zelensky comes to Washington,https://www.brookings.edu/blog/order-from-chaos/2021/08/25/president-zelensky-comes-to-washington/
