date,url,title
"May 3, 2022",https://www.fcc.gov/document/fcc-announces-200-million-new-rdof-broadband-deployments,FCC Announces $200 Million for New RDOF Broadband Deployments
"May 3, 2022",https://www.fcc.gov/document/fcc-proposes-100k-fine-against-ltd-prohibited-communications,FCC Proposes $100K Fine Against LTD for Prohibited Communications
"May 2, 2022",https://www.fcc.gov/document/simington-comments-acquisition-twitter,Simington Comments On Acquisition Of Twitter
"April 28, 2022",https://www.fcc.gov/document/simington-addresses-ntca-legislative-and-policy-conference,Simington Addresses NTCA Legislative And Policy Conference
"April 28, 2022",https://www.fcc.gov/document/fcc-announces-tentative-agenda-may-open-meeting-9,FCC Announces Tentative Agenda for May Open Meeting
"April 28, 2022",https://www.fcc.gov/document/fcc-opens-3rd-filing-window-emergency-connectivity-fund,FCC Opens 3rd Filing Window for Emergency Connectivity Fund
"April 27, 2022",https://www.fcc.gov/document/fcc-consider-new-rules-combat-international-scam-robocalls,FCC to Consider New Rules to Combat International Scam Robocalls
"April 27, 2022",https://www.fcc.gov/document/carr-rejects-call-fcc-block-musks-purchase-twitter,Carr Rejects Call for FCC to Block Musk's Purchase of Twitter
"April 27, 2022",https://www.fcc.gov/document/commissioner-starks-announces-staff-changes-1,Commissioner Starks Announces Staff Changes
