date,url,title
"November 10, 2021",https://www.fcc.gov/document/fcc-hold-open-commission-meeting-thursday-november-18-2021,"FCC to Hold Open Commission Meeting Thursday, November 18, 2021"
"November 10, 2021",https://www.fcc.gov/document/fcc-announces-over-700-million-broadband-26-states,FCC Announces Over $700 Million for Broadband in 26 States
"November 9, 2021",https://www.fcc.gov/document/fcc-reaches-150m-benchmark-covid-19-telehealth-program-round-2-0,FCC Reaches $150M Benchmark for COVID-19 Telehealth Program Round 2
"November 8, 2021",https://www.fcc.gov/document/wrc-advisory-committee-working-groups-1-2-3-4-schedule-meetings,"WRC Advisory Committee Working Groups 1, 2, 3, & 4 Schedule Meetings"
"November 8, 2021",https://www.fcc.gov/document/fcc-commits-421-million-additional-emergency-connectivity-funding,FCC Commits $421 Million in Additional Emergency Connectivity Funding
