date,label,title,url
"Wednesday, May 11, 2022",Podcast Episode,The resilience of African nurses during the COVID-19 pandemic,https://www.brookings.edu/podcast-episode/the-resilience-of-african-nurses-during-the-covid-19-pandemic/
"Tuesday, May 10, 2022",FixGov,Emission reduction remains public’s preferred approach to climate change,https://www.brookings.edu/blog/fixgov/2022/05/10/emission-reduction-remains-publics-preferred-approach-to-climate-change/
"Tuesday, May 10, 2022",Order from Chaos,How to bolster Yemen and Saudi Arabia’s brittle peace deal,https://www.brookings.edu/blog/order-from-chaos/2022/05/10/how-to-bolster-yemen-and-saudi-arabias-brittle-peace-deal/
"Tuesday, May 10, 2022",,"
					Nonresident Senior Fellow - ",https://www.brookings.edu/program/governance-studies/
"Wednesday, May 11, 2022",TechTank,Battle lines for the future of the internet,https://www.brookings.edu/blog/techtank/2022/05/11/battle-lines-for-the-future-of-the-internet/
"Wednesday, May 11, 2022",,"
					Fellow - ",https://www.brookings.edu/program/governance-studies/
"Wednesday, May 11, 2022",Essay,The potential—and pitfalls—of the digitalization of America’s food system,https://www.brookings.edu/essay/the-potential-and-pitfalls-of-the-digitalization-of-americas-food-system/
"Tuesday, May 10, 2022",Interactive,Digital food access,https://www.brookings.edu/interactives/digital-food-access/
"Wednesday, May 11, 2022",Essay,Delivering to deserts: New data reveals the geography of digital access to food in the U.S.,https://www.brookings.edu/essay/delivering-to-deserts-new-data-reveals-the-geography-of-digital-access-to-food-in-the-us/
