date,url,title
"January 7, 2022",https://www.fcc.gov/document/chair-rosenworcel-debuts-affordable-connectivity-program-draft-rules,Chair Rosenworcel Debuts Affordable Connectivity Program Draft Rules
"January 6, 2022",https://www.fcc.gov/document/fcc-announces-tentative-agenda-january-open-meeting-9,FCC Announces Tentative Agenda for January Open Meeting
"January 4, 2022",https://www.fcc.gov/document/chairwoman-rosenworcel-statement-5g-deployment-agreement,Chairwoman Rosenworcel Statement On 5G Deployment Agreement
"January 1, 2022",https://www.fcc.gov/document/carr-letter-response-sec-buttigieg,Carr Letter: Response to Sec. Buttigieg
