date,url,title
"May 18, 2022",https://www.fcc.gov/document/new-mexico-wildfires-communications-status-report-may-18-2022,"New Mexico Wildfires Communications Status Report - May 18, 2022"
"May 17, 2022",https://www.fcc.gov/document/fcc-expands-disaster-information-reporting-area-nm-wildfires,FCC Expands Disaster Information Reporting Area for NM Wildfires
"May 17, 2022",https://www.fcc.gov/document/deletion-item-may-19-2022-open-meeting,"Deletion of Item from May 19, 2022 Open Meeting"
"May 17, 2022",https://www.fcc.gov/document/fcc-dismisses-and-denies-afr-filed-chinese-voice-golden-city-0,FCC Dismisses and Denies AFR Filed by Chinese Voice of Golden City
"May 17, 2022",https://www.fcc.gov/document/new-mexico-wildfires-communications-status-report-may-17-2022,"New Mexico Wildfires Communications Status Report - May 17, 2022"
"May 17, 2022",https://www.fcc.gov/document/fcc-commits-50-million-emergency-connectivity-funding,FCC Commits $50 Million in Emergency Connectivity Funding
"May 16, 2022",https://www.fcc.gov/document/comment-sought-state-competition-communications-marketplace,Comment Sought on State of Competition in Communications Marketplace
"May 16, 2022",https://www.fcc.gov/document/new-mexico-wildfires-communications-status-report-may-16-2022,"New Mexico Wildfires Communications Status Report - May 16, 2022"
"May 16, 2022",https://www.fcc.gov/document/carr-proposes-new-wireless-resiliency-rules,Carr Proposes New Wireless Resiliency Rules
"May 15, 2022",https://www.fcc.gov/document/new-mexico-wildfires-communications-status-report-may-15-2022,"New Mexico Wildfires Communications Status Report - May 15, 2022"
"May 14, 2022",https://www.fcc.gov/document/new-mexico-wildfires-communications-status-report-may-14-2022,"New Mexico Wildfires Communications Status Report - May 14, 2022"
"May 14, 2022",https://www.fcc.gov/document/fcc-narrows-disaster-information-reporting-area-nm-wildfires,FCC Narrows Disaster Information Reporting Area for NM Wildfires
"May 13, 2022",https://www.fcc.gov/document/new-mexico-wildfires-communications-status-report-may-13-2022,"New Mexico Wildfires Communications Status Report - May 13, 2022"
"May 12, 2022",https://www.fcc.gov/document/fcc-hold-open-commission-meeting-thursday-may-19-2022,"FCC to Hold Open Commission Meeting, Thursday, May 19, 2022"
"May 12, 2022",https://www.fcc.gov/document/fcc-ntia-usda-treasury-announce-broadband-info-sharing-agreement,"FCC, NTIA, USDA, Treasury Announce Broadband Info Sharing Agreement"
"May 12, 2022",https://www.fcc.gov/document/new-mexico-wildfires-communications-status-report-may-12-2022,"New Mexico Wildfires Communications Status Report - May 12, 2022"
