date,url,title
"May 27, 2022",https://www.fcc.gov/document/fcc-retire-legacy-cores-july-15-cores2-remaining-available,FCC to Retire Legacy CORES on July 15 with CORES2 Remaining Available
"May 25, 2022",https://www.fcc.gov/document/fcc-announces-over-28-billion-final-ecf-funding-requests,FCC Announces Over $2.8 Billion in Final ECF Funding Requests
