date,url,title
"January 10, 2022",https://www.fcc.gov/document/fcc-commits-over-361m-additional-emergency-connectivity-funding,FCC Commits Over $361M in Additional Emergency Connectivity Funding
"January 7, 2022",https://www.fcc.gov/document/chair-rosenworcel-debuts-affordable-connectivity-program-draft-rules,Chair Rosenworcel Debuts Affordable Connectivity Program Draft Rules
"January 6, 2022",https://www.fcc.gov/document/fcc-announces-tentative-agenda-january-open-meeting-9,FCC Announces Tentative Agenda for January Open Meeting
