date,url,title
"December 8, 2021",https://www.fcc.gov/document/fcc-announces-csric-viii-meeting-december-15,FCC Announces CSRIC VIII Meeting on December 15
"December 7, 2021",https://www.fcc.gov/document/fcc-hold-open-commission-meeting-tuesday-december-14-2021,"FCC To Hold Open Commission Meeting Tuesday, December 14, 2021"
"December 7, 2021",https://www.fcc.gov/document/simington-addresses-ohio-association-broadcasters-annual-meeting-0,Simington Addresses Ohio Association of Broadcasters Annual Meeting
"December 7, 2021",https://www.fcc.gov/document/commissioner-simington-congratulates-chairwoman-rosenworcel,Commissioner Simington Congratulates Chairwoman Rosenworcel
"December 7, 2021",https://www.fcc.gov/document/carr-congratulates-fcc-chairwoman-rosenworcel-new-term,Carr Congratulates FCC Chairwoman Rosenworcel on New Term
"December 7, 2021",https://www.fcc.gov/document/jessica-rosenworcel-statement-senate-confirmation,Jessica Rosenworcel Statement on Senate Confirmation
"December 3, 2021",https://www.fcc.gov/document/fcc-reaches-settlement-sorenson-and-captioncall-0,FCC Reaches Settlement with Sorenson and CaptionCall
"December 2, 2021",https://www.fcc.gov/document/carr-announces-agenda-and-panelists-telehealth-roundtable,Carr Announces Agenda and Panelists for Telehealth Roundtable
