date,url,title
"November 12, 2021",https://www.fcc.gov/document/simington-addresses-massachusetts-broadcasters-association,Simington Addresses Massachusetts Broadcasters Association
"November 12, 2021",https://www.fcc.gov/document/carr-applauds-president-bidens-signing-secure-equipment-act,Carr Applauds President Biden's Signing of the Secure Equipment Act
"November 10, 2021",https://www.fcc.gov/document/fcc-hold-open-commission-meeting-thursday-november-18-2021,"FCC to Hold Open Commission Meeting Thursday, November 18, 2021"
"November 10, 2021",https://www.fcc.gov/document/fcc-announces-over-700-million-broadband-26-states,FCC Announces Over $700 Million for Broadband in 26 States
"November 9, 2021",https://www.fcc.gov/document/fcc-reaches-150m-benchmark-covid-19-telehealth-program-round-2-0,FCC Reaches $150M Benchmark for COVID-19 Telehealth Program Round 2
