date,label,title,url
"Wednesday, August 11, 2021",Order from Chaos,Delta variant outbreak challenges Vietnam’s COVID-19 response strategy,https://www.brookings.edu/blog/order-from-chaos/2021/08/11/delta-variant-outbreak-challenges-vietnams-covid-19-response-strategy/
"Wednesday, August 11, 2021",The Avenue,July’s promising jobs report hides the challenges of left-behind communities,https://www.brookings.edu/blog/the-avenue/2021/08/10/julys-promising-jobs-report-hides-the-challenges-of-left-behind-communities/
"Wednesday, August 11, 2021",Podcast Episode,Sustainable Development Spotlight: Make progress on gender equality with more data transparency,https://soundcloud.com/brookings-institution/sustainable-development-spotlight-make-progress-on-gender-equality-with-more-data-transparency
