date,url,title
"October 13, 2021",https://www.fcc.gov/document/notice-ex-parte-status-csric-viii-presentations,Notice on Ex Parte Status of CSRIC VIII Presentations
"October 12, 2021",https://www.fcc.gov/document/fcc-commits-another-11-billion-emergency-connectivity-fund,FCC Commits Another $1.1 Billion from Emergency Connectivity Fund
"October 12, 2021",https://www.fcc.gov/document/acting-chair-rosenworcel-americas-spectrum-management-conference,Acting Chair Rosenworcel to Americas Spectrum Management Conference
"October 8, 2021",https://www.fcc.gov/document/fcc-announces-north-american-numbering-council-working-group-members,FCC Announces North American Numbering Council Working Group Members
