date,url
09/14/2021,https://www.congress.gov/congressional-record/2021/9/14/daily-digest
09/09/2021,https://www.congress.gov/congressional-record/2021/9/9/daily-digest
09/10/2021,https://www.congress.gov/congressional-record/2021/9/10/daily-digest
09/13/2021,https://www.congress.gov/congressional-record/2021/9/13/daily-digest
