date,type,title,sponsor,committees,latest_action,tracker,url
10/22/2021,BILL,PUMP for Nursing Mothers Act,"Rep. Maloney, Carolyn B. [D-NY-12]", House - Education and Labor        ,Senate - 10/26/2021 Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 155. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3110?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-22%5C%22%22%5D%7D&s=1&r=1
10/22/2021,BILL,Military Support for Fighting Wildfires Act,"Rep. Garamendi, John [D-CA-3]", House - Armed Services; Agriculture; Transportation and Infrastructure; Intelligence (Permanent Select)        ,House - 10/22/2021 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5560?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-22%5C%22%22%5D%7D&s=1&r=2
10/22/2021,BILL,Student Food Security Act of 2021,"Rep. Hayes, Jahana [D-CT-5]", House - Agriculture        ,"House - 10/22/2021 Referred to the Subcommittee on Nutrition, Oversight, and Department Operations. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5591?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-22%5C%22%22%5D%7D&s=1&r=3
10/22/2021,BILL,College Student Hunger Act of 2021,"Rep. Lawson, Al, Jr. [D-FL-5]", House - Agriculture; Education and Labor        ,"House - 10/22/2021 Referred to the Subcommittee on Nutrition, Oversight, and Department Operations. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5595?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-22%5C%22%22%5D%7D&s=1&r=4
10/22/2021,BILL,SWAMP Act,"Rep. Gohmert, Louie [R-TX-1]", House - Transportation and Infrastructure        ,"House - 10/22/2021 Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5662?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-22%5C%22%22%5D%7D&s=1&r=5
10/22/2021,BILL,FEMA Relief Extension Act,"Rep. Rice, Tom [R-SC-7]", House - Transportation and Infrastructure        ,"House - 10/22/2021 Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5668?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-22%5C%22%22%5D%7D&s=1&r=6
10/22/2021,BILL,Safeguarding Tomorrow through Ongoing Risk Mitigation Technical Corrections Act,"Rep. Titus, Dina [D-NV-1]", House - Transportation and Infrastructure        ,"House - 10/22/2021 Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5673?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-22%5C%22%22%5D%7D&s=1&r=7
10/22/2021,BILL,PREP Act,"Rep. Dean, Madeleine [D-PA-4]", House - Judiciary; Veterans' Affairs        ,"House - 10/22/2021 Referred to the Committee on the Judiciary, and in addition to the Committee on Veterans' Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5676?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-22%5C%22%22%5D%7D&s=1&r=8
10/22/2021,BILL,"To make technical amendments to update statutory references to certain provisions classified to title 2, United States Code, title 50, United States Code, and title 52, United States Code.","Rep. Dean, Madeleine [D-PA-4]", House - Judiciary        ,House - 10/22/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5677?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-22%5C%22%22%5D%7D&s=1&r=9
10/22/2021,BILL,Firearms Retailer Code of Conduct Act of 2021,"Rep. Crow, Jason [D-CO-6]", House - Judiciary        ,House - 10/22/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5678?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-22%5C%22%22%5D%7D&s=1&r=10
10/22/2021,BILL,"To make technical amendments to update statutory references to certain provisions classified to title 7, title 20, and title 43, United States Code.","Rep. Jones, Mondaire [D-NY-17]", House - Judiciary        ,House - 10/22/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5679?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-22%5C%22%22%5D%7D&s=1&r=11
