date,type,title,sponsor,committees,latest_action,tracker,url
03/25/2022,BILL,Chattahoochee River Act,"Rep. Bourdeaux, Carolyn [D-GA-7]", House - Transportation and Infrastructure        ,House - 03/25/2022 Referred to the Subcommittee on Water Resources and Environment. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7198?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-25%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-25%5C%22%22%5D%7D&s=1&r=1
03/25/2022,BILL,RATES Act,"Rep. Crawford, Eric A. ""Rick"" [R-AR-1]", House - Transportation and Infrastructure        ,"House - 03/25/2022 Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7204?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-25%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-25%5C%22%22%5D%7D&s=1&r=2
03/25/2022,BILL,Protecting Communities from Harmful Algal Blooms Act,"Rep. Donalds, Byron [R-FL-19]", House - Transportation and Infrastructure; Energy and Commerce        ,"House - 03/25/2022 Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7206?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-25%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-25%5C%22%22%5D%7D&s=1&r=3
03/25/2022,BILL,Small State and Rural Rescue Act,"Rep. Katko, John [R-NY-24]", House - Transportation and Infrastructure        ,"House - 03/25/2022 Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7211?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-25%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-25%5C%22%22%5D%7D&s=1&r=4
03/25/2022,BILL,Disability ID Act of 2022,"Rep. Meng, Grace [D-NY-6]", House - Transportation and Infrastructure; Oversight and Reform        ,House - 03/25/2022 Referred to the Subcommittee on Highways and Transit. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7217?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-25%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-25%5C%22%22%5D%7D&s=1&r=5
03/24/2022,BILL,MORE Act,"Rep. Nadler, Jerrold [D-NY-10]", House - Judiciary; Energy and Commerce; Agriculture; Education and Labor; Ways and Means; Small Business; Natural Resources; Oversight and Reform; Transportation and Infrastructure        ,"House - 03/24/2022 Placed on the Union Calendar, Calendar No. 203. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/3617?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-24%5C%22%22%5D%7D&s=1&r=1
03/24/2022,BILL,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2022","Rep. Lee, Barbara [D-CA-13]", House - Appropriations        ,Senate - 03/24/2022 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 310. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4373?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-24%5C%22%22%5D%7D&s=1&r=2
03/24/2022,BILL,America COMPETES Act of 2022,"Rep. Johnson, Eddie Bernice [D-TX-30]"," House - Science, Space, and Technology; Agriculture; Energy and Commerce        ","Senate - 03/28/2022 Passed Senate, under the order of 3/24/2022, having achieved 60 votes in the affirmative, with an amendment by Yea-Nay Vote. 68 - 28. ",Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/4521?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-24%5C%22%22%5D%7D&s=1&r=3
03/24/2022,BILL,SPEED Recovery Act,"Rep. Graves, Sam [R-MO-6]", House - Transportation and Infrastructure        ,"House - 03/24/2022 Placed on the Union Calendar, Calendar No. 201. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5641?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-24%5C%22%22%5D%7D&s=1&r=4
03/24/2022,BILL,Safeguarding Tomorrow through Ongoing Risk Mitigation Technical Corrections Act,"Rep. Titus, Dina [D-NV-1]", House - Transportation and Infrastructure        ,"House - 03/24/2022 Placed on the Union Calendar, Calendar No. 202. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5673?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-24%5C%22%22%5D%7D&s=1&r=5
