date,type,title,sponsor,committees,latest_action,tracker,url
04/21/2022,BILL,Domestic Terrorism Prevention Act of 2022,"Rep. Schneider, Bradley Scott [D-IL-10]", House - Judiciary; Homeland Security; Armed Services        ,"House - 04/21/2022 Placed on the Union Calendar, Calendar No. 214. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/350?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-21%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-21%5C%22%22%5D%7D&s=1&r=1
04/21/2022,BILL,Kimberly Vaughan Firearm Safe Storage Act,"Rep. Jackson Lee, Sheila [D-TX-18]", House - Judiciary; Ways and Means        ,"House - 04/21/2022 Referred to the Committee on the Judiciary, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7545?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-21%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-21%5C%22%22%5D%7D&s=1&r=2
04/21/2022,BILL,Stop Human Trafficking in School Zones Act,"Rep. Jackson Lee, Sheila [D-TX-18]", House - Judiciary        ,House - 04/21/2022 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7546?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-21%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-21%5C%22%22%5D%7D&s=1&r=3
04/21/2022,BILL,SPACE Tax Act,"Rep. Blumenauer, Earl [D-OR-3]", House - Ways and Means        ,House - 04/21/2022 Referred to the House Committee on Ways and Means. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7547?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-21%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-21%5C%22%22%5D%7D&s=1&r=4
04/21/2022,BILL,Securing Americans from Transportation Insanity Act,"Rep. Boebert, Lauren [R-CO-3]", House - Homeland Security        ,House - 04/21/2022 Referred to the House Committee on Homeland Security. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7548?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-21%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-21%5C%22%22%5D%7D&s=1&r=5
04/21/2022,BILL,Seasonal Worker Solidarity Act of 2022,"Rep. Castro, Joaquin [D-TX-20]", House - Judiciary        ,House - 04/21/2022 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7549?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-21%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-21%5C%22%22%5D%7D&s=1&r=6
04/21/2022,BILL,Oil and Gas Industry Antitrust Act,"Rep. Demings, Val Butler [D-FL-10]", House - Energy and Commerce; Judiciary        ,"House - 04/21/2022 Referred to the Committee on Energy and Commerce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7550?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-21%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-21%5C%22%22%5D%7D&s=1&r=7
04/21/2022,BILL,Housatonic Wild and Scenic River Act of 2022,"Rep. Hayes, Jahana [D-CT-5]", House - Natural Resources        ,House - 04/21/2022 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7551?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-21%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-21%5C%22%22%5D%7D&s=1&r=8
04/21/2022,BILL,Golden-preneurship Act,"Rep. Kim, Young [R-CA-39]", House - Small Business        ,House - 04/21/2022 Referred to the House Committee on Small Business. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7552?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-21%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-21%5C%22%22%5D%7D&s=1&r=9
04/21/2022,BILL,Warrant for Metadata Act,"Rep. Lieu, Ted [D-CA-33]", House - Judiciary        ,House - 04/21/2022 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7553?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-21%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-21%5C%22%22%5D%7D&s=1&r=10
