date,url
01/07/2022,https://www.congress.gov/congressional-record/2022/1/7/daily-digest
01/04/2022,https://www.congress.gov/congressional-record/2022/1/4/daily-digest
01/06/2022,https://www.congress.gov/congressional-record/2022/1/6/daily-digest
01/05/2022,https://www.congress.gov/congressional-record/2022/1/5/daily-digest
