date,url
12/14/2021,https://www.congress.gov/congressional-record/2021/12/14/daily-digest
12/17/2021,https://www.congress.gov/congressional-record/2021/12/17/daily-digest
12/15/2021,https://www.congress.gov/congressional-record/2021/12/15/daily-digest
12/16/2021,https://www.congress.gov/congressional-record/2021/12/16/daily-digest
