date,url
08/03/2021,https://www.congress.gov/congressional-record/2021/8/3/daily-digest
08/01/2021,https://www.congress.gov/congressional-record/2021/8/1/daily-digest
07/29/2021,https://www.congress.gov/congressional-record/2021/7/29/daily-digest
07/30/2021,https://www.congress.gov/congressional-record/2021/7/30/daily-digest
08/02/2021,https://www.congress.gov/congressional-record/2021/8/2/daily-digest
07/31/2021,https://www.congress.gov/congressional-record/2021/7/31/daily-digest
