date,type,title,sponsor,committees,latest_action,tracker,url
08/24/2021,BILL,John R. Lewis Voting Rights Advancement Act of 2021,"Rep. Sewell, Terri A. [D-AL-7]", House - Judiciary        ,House - 08/24/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/24/2021,BILL,Emergency Repatriation Assistance for Returning Americans Act,"Rep. Neal, Richard E. [D-MA-1]", House - Ways and Means; Budget        ,House - 08/24/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/5085?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/24/2021,BILL,Safe Disposal of Opioids Act of 2021,"Rep. Bonamici, Suzanne [D-OR-1]", House - Energy and Commerce        ,House - 08/24/2021 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5086?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
08/24/2021,BILL,Laughlin/Bullhead International Airport Land Conveyance Act,"Rep. Gosar, Paul A. [R-AZ-4]", House - Natural Resources        ,House - 08/24/2021 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5087?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
08/24/2021,BILL,Stopping Terrorist Minerals Trade Act,"Rep. Gosar, Paul A. [R-AZ-4]", House - Ways and Means; Foreign Affairs        ,"House - 08/24/2021 Referred to the Committee on Ways and Means, and in addition to the Committee on Foreign Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5088?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
08/24/2021,BILL,Next Generation Fuels Act of 2021,"Rep. Bustos, Cheri [D-IL-17]", House - Energy and Commerce; Ways and Means        ,"House - 08/24/2021 Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5089?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
08/24/2021,BILL,Biofuel Cell Research Act,"Rep. Feenstra, Randy [R-IA-4]"," House - Science, Space, and Technology        ","House - 08/24/2021 Referred to the House Committee on Science, Space, and Technology. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5090?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
08/24/2021,BILL,"To establish certain requirements with respect to the appointment of the Attending Physician, and for other purposes.","Rep. Gohmert, Louie [R-TX-1]", House - House Administration        ,House - 08/24/2021 Referred to the House Committee on House Administration. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5091?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
08/24/2021,BILL,"To prohibit the federal government from requiring any citizen to be vaccinated, including federal agencies from requiring its employees to take any vaccination, without the citizen being fully advised in writing of all known potential risks from the vaccine and consultation with a physician followed by the voluntary informed consent of the citizen, and for other purposes.","Rep. Gohmert, Louie [R-TX-1]", House - Energy and Commerce; Judiciary; Oversight and Reform        ,"House - 08/24/2021 Referred to the Committee on Energy and Commerce, and in addition to the Committees on the Judiciary, and Oversight and Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5092?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
08/24/2021,BILL,Wind River Administrative Site Conveyance Act,"Rep. Herrera Beutler, Jaime [R-WA-3]", House - Natural Resources        ,House - 08/24/2021 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5093?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
08/24/2021,BILL,Nursing Home Workforce Support and Expansion Act of 2021,"Rep. Horsford, Steven [D-NV-4]", House - Ways and Means        ,House - 08/24/2021 Referred to the House Committee on Ways and Means. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5094?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=11
08/24/2021,BILL,"To amend title 10, United States Code, to improve how members of the reserve components of the Armed Forces performing active duty or full-time National Guard duty are counted towards authorized end strengths.","Rep. Kahele, Kaiali'i [D-HI-2]", House - Armed Services        ,House - 08/24/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5095?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=12
08/24/2021,BILL,Afghan and Iraqi Allies Resettlement Improvement Act,"Rep. Matsui, Doris O. [D-CA-6]", House - Judiciary; Foreign Affairs; Armed Services        ,"House - 08/24/2021 Referred to the Committee on the Judiciary, and in addition to the Committees on Foreign Affairs, and Armed Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5096?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=13
08/24/2021,BILL,To amend the Internal Revenue Code of 1986 to retroactively and perpetually apply the exclusion of discharged student loan debt for veterans killed or totally and permanently disabled in connection to their service to the United States.,"Rep. Neguse, Joe [D-CO-2]", House - Ways and Means        ,House - 08/24/2021 Referred to the House Committee on Ways and Means. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5097?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=14
08/24/2021,BILL,"To amend the Bridgeport Indian Colony Land Trust, Health, and Economic Development Act of 2012 to remove the restriction on class II gaming on certain land in California.","Rep. Obernolte, Jay [R-CA-8]", House - Natural Resources        ,House - 08/24/2021 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5098?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=15
08/24/2021,BILL,Lowering Medicare Premiums and Prescription Drug Costs Act,"Rep. Schneider, Bradley Scott [D-IL-10]", House - Energy and Commerce; Ways and Means        ,"House - 08/24/2021 Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5099?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=16
08/24/2021,BILL,Virtual Currency Consumer Protection Act of 2021,"Rep. Soto, Darren [D-FL-9]", House - Financial Services; Agriculture        ,"House - 08/24/2021 Referred to the Committee on Financial Services, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5100?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=17
08/24/2021,BILL,U.S. Virtual Currency Market and Regulatory Competitiveness Act of 2021,"Rep. Soto, Darren [D-FL-9]", House - Financial Services; Agriculture        ,"House - 08/24/2021 Referred to the Committee on Financial Services, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5101?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=18
08/24/2021,BILL,Flights for Freedom Act,"Rep. Tenney, Claudia [R-NY-22]", House - Foreign Affairs        ,House - 08/24/2021 Referred to the House Committee on Foreign Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5102?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=19
08/24/2021,BILL,Quality Higher Education Act of 2021,"Rep. Wilson, Frederica S. [D-FL-24]", House - Education and Labor        ,House - 08/24/2021 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5103?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=20
08/24/2021,BILL,Just In Case Act,"Rep. Wittman, Robert J. [R-VA-1]", House - Armed Services        ,House - 08/24/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5104?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=21
08/24/2021,RESOLUTION,"Providing for consideration of the bill (H.R. 4) to amend the Voting Rights Act of 1965 to revise the criteria for determining which States and political subdivisions are subject to section 4 of the Act, and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 3684) to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes; and providing for the adoption of the concurrent resolution (S. Con. Res. 14) setting forth the congressional budget for the United States Government for fiscal year 2022 and setting forth the appropriate budgetary levels for fiscal years 2023 through 2031; and for other purposes.","Rep. Neguse, Joe [D-CO-2]", House - Rules        ,House - 08/24/2021 Pursuant to the provisions of ,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/594?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=22
08/24/2021,RESOLUTION,"Providing for consideration of the bill (H.R. 4) to amend the Voting Rights Act of 1965 to revise the criteria for determining which States and political subdivisions are subject to section 4 of the Act, and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 3684) to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes; and providing for the adoption of the concurrent resolution (S. Con. Res. 14) setting forth the congressional budget for the United States Government for fiscal year 2022 and setting forth the appropriate budgetary levels for fiscal years 2023 through 2031; and for other purposes.","Rep. Neguse, Joe [D-CO-2]", House - Rules        ,House - 08/24/2021 Pursuant to the provisions of ,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/600?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=23
08/24/2021,RESOLUTION,"Providing for consideration of the bill (H.R. 4) to amend the Voting Rights Act of 1965 to revise the criteria for determining which States and political subdivisions are subject to section 4 of the Act, and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 3684) to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes; and providing for the adoption of the concurrent resolution (S. Con. Res. 14) setting forth the congressional budget for the United States Government for fiscal year 2022 and setting forth the appropriate budgetary levels for fiscal years 2023 through 2031; and for other purposes.","Rep. Neguse, Joe [D-CO-2]", House - Rules        ,House - 08/24/2021 Motion to reconsider laid on the table Agreed to without objection. (,Agreed to in House,https://www.congress.gov/bill/117th-congress/house-resolution/601?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=24
08/24/2021,RESOLUTION,Electing a Member to certain standing committees of the House of Representatives.,"Rep. Hudson, Richard [R-NC-8]",,House - 08/24/2021 Motion to reconsider laid on the table Agreed to without objection. (,Agreed to in House,https://www.congress.gov/bill/117th-congress/house-resolution/602?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=25
