date,url
10/08/2021,https://www.congress.gov/congressional-record/2021/10/8/daily-digest
10/06/2021,https://www.congress.gov/congressional-record/2021/10/6/daily-digest
10/07/2021,https://www.congress.gov/congressional-record/2021/10/7/daily-digest
