date,type,title,sponsor,committees,latest_action,tracker,url
02/17/2022,BILL,John Lewis NIMHD Research Endowment Revitalization Act of 2021,"Rep. Barragan, Nanette Diaz [D-CA-44]", House - Energy and Commerce        ,Senate - 02/18/2022 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/189?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=1
02/17/2022,BILL,Dr. Lorna Breen Health Care Provider Protection Act,"Rep. Wild, Susan [D-PA-7]"," House - Energy and Commerce | Senate - Health, Education, Labor, and Pensions        ",Senate - 02/18/2022 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/1667?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=2
02/17/2022,BILL,Postal Service Reform Act of 2022,"Rep. Maloney, Carolyn B. [D-NY-12]", House - Oversight and Reform; Energy and Commerce; Ways and Means        ,Senate - 02/17/2022 Cloture motion on the motion to proceed to the measure presented in Senate. (CR ,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3076?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=3
02/17/2022,BILL,SBA Cyber Awareness Act,"Rep. Crow, Jason [D-CO-6]", House - Small Business | Senate - Small Business and Entrepreneurship        ,Senate - 02/17/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 281. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3462?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=4
02/17/2022,BILL,Women's Health Protection Act of 2021,"Rep. Chu, Judy [D-CA-27]", House - Energy and Commerce        ,Senate - 02/17/2022 Motion to proceed to consideration of measure withdrawn in Senate. (CR ,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3755?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=5
02/17/2022,BILL,America COMPETES Act of 2022,"Rep. Johnson, Eddie Bernice [D-TX-30]",H.R. 4521 - Bioeconomy Research and Development Act of 2021 [America COMPETES Act of 2022],Senate - 02/17/2022 Received in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4521?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=6
02/17/2022,BILL,Further Additional Extending Government Funding Act,"Rep. DeLauro, Rosa L. [D-CT-3]", House - Appropriations; Budget        ,Senate - 02/18/2022 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/6617?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=7
02/17/2022,BILL,Harriet Tubman Bicentennial Commemorative Coin Act,"Sen. Rosen, Jacky [D-NV]"," Senate - Banking, Housing, and Urban Affairs        ",Senate - 02/18/2022 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/senate-bill/697?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=8
02/17/2022,BILL,Disaster Assistance for Rural Communities Act,"Sen. Risch, James E. [R-ID]", Senate - Small Business and Entrepreneurship        ,Senate - 02/17/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 278. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/1617?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=9
02/17/2022,BILL,Interagency Committee on Women’s Business Enterprise Act of 2022,"Sen. Duckworth, Tammy [D-IL]", Senate - Small Business and Entrepreneurship        ,Senate - 02/17/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 279. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/2042?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=10
02/17/2022,BILL,Pray Safe Act,"Sen. Portman, Rob [R-OH]", Senate - Homeland Security and Governmental Affairs        ,Senate - 02/17/2022 Ordered placed on Senate Legislative Calendar under General Orders. Calendar No. 277. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/2123?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=11
02/17/2022,BILL,SBIC Advisory Committee Act of 2022,"Sen. Cardin, Benjamin L. [D-MD]", Senate - Small Business and Entrepreneurship        ,Senate - 02/17/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 280. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/2521?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=12
02/17/2022,BILL,Open App Markets Act,"Sen. Blumenthal, Richard [D-CT]", Senate - Judiciary        ,Senate - 02/17/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 275. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/2710?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-17%5C%22%22%5D%7D&s=1&r=13
