date,url
07/22/2021,https://www.congress.gov/congressional-record/2021/7/22/daily-digest
07/26/2021,https://www.congress.gov/congressional-record/2021/7/26/daily-digest
07/27/2021,https://www.congress.gov/congressional-record/2021/7/27/daily-digest
