date,type,title,sponsor,committees,latest_action,tracker,url
11/08/2021,BILL,Infrastructure Investment and Jobs Act,"Rep. DeFazio, Peter A. [D-OR-4]", House - Transportation and Infrastructure        ,,To President,https://www.congress.gov/bill/117th-congress/house-bill/3684?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-08%5C%22%22%5D%7D&s=1&r=1
11/08/2021,BILL,"To incentivize innovative transportation corridors to reduce carbon and GHG emissions, to provide a tax structure that allows for certain investments in public transportation systems, and to enable the fossil fuel workforce to transition to sustainable work sectors.","Rep. DeSaulnier, Mark [D-CA-11]", House - Transportation and Infrastructure; Ways and Means; Education and Labor; Energy and Commerce        ,House - 11/08/2021 Referred to the Subcommittee on Highways and Transit. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5896?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-08%5C%22%22%5D%7D&s=1&r=2
11/08/2021,RESOLUTION,"Expressing support for the recognition of the week of November 7 through November 14, 2021, as ""Drowsy Driving Prevention Week"".","Rep. Dean, Madeleine [D-PA-4]", House - Transportation and Infrastructure        ,House - 11/08/2021 Referred to the Subcommittee on Highways and Transit. (,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/778?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-08%5C%22%22%5D%7D&s=1&r=3
11/08/2021,BILL,Protecting America's First Responders Act of 2021,"Sen. Grassley, Chuck [R-IA]", Senate - Judiciary        ,Senate - 11/08/2021 Message on Senate action sent to the House. (,Resolving Differences,https://www.congress.gov/bill/117th-congress/senate-bill/1511?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-08%5C%22%22%5D%7D&s=1&r=4
11/09/2021,BILL,Carrie’s Law,"Rep. Lesko, Debbie [R-AZ-8]", House - Judiciary        ,"House - 11/09/2021 Referred to the Subcommittee on Antitrust, Commercial, and Administrative Law. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2906?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-09%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-09%5C%22%22%5D%7D&s=1&r=1
11/09/2021,BILL,Childhood Offenders Rehabilitation and Safety Act of 2021,"Rep. Bass, Karen [D-CA-37]", House - Judiciary; Ways and Means        ,"House - 11/09/2021 Referred to the Subcommittee on Crime, Terrorism, and Homeland Security. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2908?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-09%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-09%5C%22%22%5D%7D&s=1&r=2
11/09/2021,BILL,American Families United Act,"Rep. Escobar, Veronica [D-TX-16]", House - Judiciary        ,House - 11/09/2021 Referred to the Subcommittee on Immigration and Citizenship. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2920?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-09%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-09%5C%22%22%5D%7D&s=1&r=3
11/09/2021,BILL,Energy Security and Lightering Independence Act of 2021,"Rep. Garcia, Sylvia R. [D-TX-29]", House - Judiciary        ,House - 11/09/2021 Referred to the Subcommittee on Immigration and Citizenship. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2923?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-09%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-09%5C%22%22%5D%7D&s=1&r=4
11/09/2021,BILL,Freedom for Families Act,"Rep. Jayapal, Pramila [D-WA-7]", House - Judiciary        ,House - 11/09/2021 Referred to the Subcommittee on Immigration and Citizenship. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2925?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-09%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-09%5C%22%22%5D%7D&s=1&r=5
11/09/2021,BILL,One Agency Act,"Rep. Johnson, Mike [R-LA-4]", House - Judiciary; Energy and Commerce        ,"House - 11/09/2021 Referred to the Subcommittee on Antitrust, Commercial, and Administrative Law. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2926?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-09%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-09%5C%22%22%5D%7D&s=1&r=6
