name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.Con.Res.91 [117th], - Welcoming the Prime Minister of Greece to the United States for an address to a joint meeting of Congress.,Introduced in House (05/17/2022):,https://www.congress.gov/117/bills/hconres91/BILLS-117hconres91ih.pdf
H.Res.1127 [117th], - Honoring our Nation's fallen law enforcement officers for National Police Week.,Introduced in House (05/17/2022):,https://www.congress.gov/117/bills/hres1127/BILLS-117hres1127ih.pdf
H.Con.Res.90 [117th], - Expressing the sense of Congress that the President should invoke the authorities provided under the Defense Production Act of 1950 to increase the production of baby formula and provide for the equitable distribution of baby formula through Federally qualified health c,Introduced in House (05/17/2022):,https://www.congress.gov/117/bills/hconres90/BILLS-117hconres90ih.pdf
H.Res.1126 [117th]," - Expressing the sense of the House of Representatives in support of science diplomacy, and for other purposes.",Introduced in House (05/17/2022):,https://www.congress.gov/117/bills/hres1126/BILLS-117hres1126ih.pdf
H.Res.1124 [117th]," - Providing for consideration of the bill (H.R. 350) to authorize dedicated domestic terrorism offices within the Department of Homeland Security, the Department of Justice, and the Federal Bureau of Investigation to analyze and monitor domestic terrorist activity and req",Reported in House (05/17/2022):,https://www.congress.gov/117/bills/hres1124/BILLS-117hres1124rh.pdf
H.Res.1129 [117th], - Expressing support for viewing women's health as a critical issue for the economy and workforce of the United States and for advancing the health and well-being of all people.,Introduced in House (05/17/2022):,https://www.congress.gov/117/bills/hres1129/BILLS-117hres1129ih.pdf
H.Res.1128 [117th]," - Supporting the goals and ideals of the International Day Against Homophobia, Transphobia, Biphobia, and Intersexphobia.",Introduced in House (05/17/2022):,https://www.congress.gov/117/bills/hres1128/BILLS-117hres1128ih.pdf
H.R.7790 [117th]," - Infant Formula Supplemental Appropriations Act, 2022",Introduced in House (05/17/2022):,https://www.congress.gov/117/bills/hr7790/BILLS-117hr7790ih.pdf
H.Res.1125 [117th], - Condemning rising antisemitism.,Introduced in House (05/17/2022):,https://www.congress.gov/117/bills/hres1125/BILLS-117hres1125ih.pdf
H.R.7784 [117th], - Supporting Trauma-Informed Education Practices Act of 2022,Introduced in House (05/16/2022):,https://www.congress.gov/117/bills/hr7784/BILLS-117hr7784ih.pdf
H.R.7778 [117th], - Department of Homeland Security Seal Protection Act,Introduced in House (05/16/2022):,https://www.congress.gov/117/bills/hr7778/BILLS-117hr7778ih.pdf
H.R.7777 [117th], - Industrial Control Systems Cybersecurity Training Act,Introduced in House (05/16/2022):,https://www.congress.gov/117/bills/hr7777/BILLS-117hr7777ih.pdf
H.R.7779 [117th], - DHS Restrictions on Confucius Institutes and Chinese Entities of Concern Act,Introduced in House (05/16/2022):,https://www.congress.gov/117/bills/hr7779/BILLS-117hr7779ih.pdf
H.R.7743 [117th], - Small Businesses before Bureaucrats Act,Introduced in House (05/12/2022):,https://www.congress.gov/117/bills/hr7743/BILLS-117hr7743ih.pdf
H.R.7737 [117th], - Communist Visa Transparency Act of 2022,Introduced in House (05/12/2022):,https://www.congress.gov/117/bills/hr7737/BILLS-117hr7737ih.pdf
H.R.7749 [117th], - TASK Act,Introduced in House (05/12/2022):,https://www.congress.gov/117/bills/hr7749/BILLS-117hr7749ih.pdf
H.R.7742 [117th], - Enhancing Financial Stability Research and Oversight Act,Introduced in House (05/12/2022):,https://www.congress.gov/117/bills/hr7742/BILLS-117hr7742ih.pdf
H.R.7744 [117th], - Building America’s Health Care Workforce Act,Introduced in House (05/12/2022):,https://www.congress.gov/117/bills/hr7744/BILLS-117hr7744ih.pdf
H.R.7746 [117th], - Sgt. Wolf Kyle Weninger Veterans Education Fairness Act of 2022,Introduced in House (05/12/2022):,https://www.congress.gov/117/bills/hr7746/BILLS-117hr7746ih.pdf
H.R.7745 [117th], - Investigate Russian War Crimes Act,Introduced in House (05/12/2022):,https://www.congress.gov/117/bills/hr7745/BILLS-117hr7745ih.pdf
H.R.7747 [117th], - Combatting Painful Inflation (CPI) Act,Introduced in House (05/12/2022):,https://www.congress.gov/117/bills/hr7747/BILLS-117hr7747ih.pdf
H.R.7736 [117th], - Price Gouging Prevention Act of 2022,Introduced in House (05/12/2022):,https://www.congress.gov/117/bills/hr7736/BILLS-117hr7736ih.pdf
H.R.7739 [117th], - Affordable Housing and Area Median Income Fairness Act of 2022,Introduced in House (05/12/2022):,https://www.congress.gov/117/bills/hr7739/BILLS-117hr7739ih.pdf
H.R.7740 [117th], - Employee and Retiree Access to Justice Act of 2022,Introduced in House (05/12/2022):,https://www.congress.gov/117/bills/hr7740/BILLS-117hr7740ih.pdf
H.R.7694 [117th], - Strengthening Subcontracting for Small Businesses Act of 2022,Reported in House (05/17/2022):,https://www.congress.gov/117/bills/hr7694/BILLS-117hr7694rh.pdf
H.R.7670 [117th], - WOSB Program Transparency Act,Introduced in House (05/06/2022):,https://www.congress.gov/117/bills/hr7670/BILLS-117hr7670ih.pdf
H.R.7664 [117th], - Supporting Small Business and Career and Technical Education Act of 2022,Introduced in House (05/03/2022):,https://www.congress.gov/117/bills/hr7664/BILLS-117hr7664ih.pdf
H.R.7622 [117th], - Small Business Workforce Pipeline Act of 2022,Reported in House (05/17/2022):,https://www.congress.gov/117/bills/hr7622/BILLS-117hr7622rh.pdf
H.R.7334 [117th], - COVID–19 EIDL Fraud Statute of Limitations Act of 2022,Reported in House (05/17/2022):,https://www.congress.gov/117/bills/hr7334/BILLS-117hr7334rh.pdf
H.R.7352 [117th], - PPP and Bank Fraud Enforcement Harmonization Act of 2022,Reported in House (05/17/2022):,https://www.congress.gov/117/bills/hr7352/BILLS-117hr7352rh.pdf
H.R.5879 [117th], - Hubzone Price Evaluation Preference Clarification Act of 2021,Introduced in House (11/04/2021):,https://www.congress.gov/117/bills/hr5879/BILLS-117hr5879ih.pdf
H.R.2988 [117th], - Whistleblower Protection Improvement Act of 2021,Reported in House (05/17/2022):,https://www.congress.gov/117/bills/hr2988/BILLS-117hr2988rh.pdf
