date,url
11/17/2021,https://www.congress.gov/congressional-record/2021/11/17/daily-digest
11/19/2021,https://www.congress.gov/congressional-record/2021/11/19/daily-digest
11/18/2021,https://www.congress.gov/congressional-record/2021/11/18/daily-digest
