date,type,title,sponsor,committees,latest_action,tracker,url
11/23/2021,BILL,Strength in Diversity Act of 2021,"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]", House - Education and Labor        ,"House - 11/23/2021 Placed on the Union Calendar, Calendar No. 127. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/729?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-23%5C%22%22%5D%7D&s=1&r=1
11/23/2021,BILL,Equity and Inclusion Enforcement Act of 2021,"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]", House - Judiciary; Education and Labor        ,House - 11/23/2021 Reported (Amended) by the Committee on Education and Labor. ,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/730?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-23%5C%22%22%5D%7D&s=1&r=2
11/23/2021,LAW,To direct the Secretary of Veterans Affairs to submit to Congress a report on the use of cameras in medical facilities of the Department of Veterans Affairs.,"Rep. McKinley, David B. [R-WV-1]", House - Veterans' Affairs | Senate - Veterans' Affairs        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/1510?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-23%5C%22%22%5D%7D&s=1&r=3
11/23/2021,BILL,"To amend title 5, United States Code, to reaffirm the role of the Office of Personnel Management as the leader for civilian human resource management in the Federal Government, to encourage innovation in the Office's management of human capital, to strengthen the Office's ability to support Federal human capital management as a strategic priority, and for other purposes.","Rep. Connolly, Gerald E. [D-VA-11]", House - Oversight and Reform        ,House - 11/23/2021 Referred to the House Committee on Oversight and Reform. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6066?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-23%5C%22%22%5D%7D&s=1&r=4
11/23/2021,BILL,"To direct the Bureau of Consumer Financial Protection to issue model forms and model language for certain Fair Credit Reporting Act requirements, and for other purposes.","Rep. Dean, Madeleine [D-PA-4]", House - Financial Services        ,House - 11/23/2021 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6067?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-23%5C%22%22%5D%7D&s=1&r=5
11/23/2021,BILL,"To amend the Internal Revenue Code of 1986 to include publication of written news articles as a tax-exempt purpose for organizations, and for other purposes.","Rep. DeSaulnier, Mark [D-CA-11]", House - Ways and Means        ,House - 11/23/2021 Referred to the House Committee on Ways and Means. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6068?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-23%5C%22%22%5D%7D&s=1&r=6
11/23/2021,BILL,"To express support of United States for Taiwan's relations with countries around the world, and for other purposes.","Rep. Fischbach, Michelle [R-MN-7]", House - Foreign Affairs        ,House - 11/23/2021 Referred to the House Committee on Foreign Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6069?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-23%5C%22%22%5D%7D&s=1&r=7
11/23/2021,BILL,"To award a Congressional Gold Medal to Kyle H. Rittenhouse, who protected the community of Kenosha, Wisconsin, during a Black Lives Matter (BLM) riot on August 25, 2020.","Rep. Greene, Marjorie Taylor [R-GA-14]", House - Financial Services; House Administration        ,"House - 11/23/2021 Referred to the Committee on Financial Services, and in addition to the Committee on House Administration, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6070?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-23%5C%22%22%5D%7D&s=1&r=8
11/23/2021,BILL,"To prohibit the Administrator of the Environmental Protection Agency from retroactively reducing certain determinations under the Renewable Fuel Program, and for other purposes.","Rep. Hinson, Ashley [R-IA-1]", House - Energy and Commerce        ,House - 11/23/2021 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6071?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-23%5C%22%22%5D%7D&s=1&r=9
11/23/2021,BILL,To establish a program to assist States in establishing or enhancing community integration network infrastructure for health and social services.,"Rep. Kildee, Daniel T. [D-MI-5]", House - Energy and Commerce; Agriculture; Financial Services; Transportation and Infrastructure; Education and Labor        ,"House - 11/23/2021 Referred to the Committee on Energy and Commerce, and in addition to the Committees on Agriculture, Financial Services, Transportation and Infrastructure, and Education and Labor, for a period to be subsequently determined by the Speaker, in each case for... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6072?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-23%5C%22%22%5D%7D&s=1&r=10
