name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.Res.704 [117th], - Recognizing the importance of the National Park Service in preserving the legacy of LGBTQ+ people and honoring their contributions to American history through the preservation of historic places and landmarks.,Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hres704/BILLS-117hres704ih.pdf
H.Res.701 [117th]," - Requesting the President, and directing the Secretary of State, to transmit to the House of Representatives copies of all documents in their possession referring or relating to certain aspects of the United States withdrawal from Afghanistan.",Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hres701/BILLS-117hres701ih.pdf
H.Res.702 [117th]," - Expressing the sense of the House of Representatives that the Justices of the Supreme Court should make themselves subject to the existing and operative ethics guidelines set out in the Code of Conduct for United States Judges, or should promulgate their own code of con",Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hres702/BILLS-117hres702ih.pdf
H.Res.703 [117th]," - Supporting the designation of October 16, 2021, and October 16, 2022, as ""World Food Day"".",Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hres703/BILLS-117hres703ih.pdf
H.R.5439 [117th], - KIDS Act,Introduced in House (09/30/2021):,https://www.congress.gov/117/bills/hr5439/BILLS-117hr5439ih.pdf
H.R.5441 [117th], - PAST Act of 2021,Introduced in House (09/30/2021):,https://www.congress.gov/117/bills/hr5441/BILLS-117hr5441ih.pdf
H.R.5438 [117th], - Water Advanced Technologies for Efficient Resource Use Act of 2021,Introduced in House (09/30/2021):,https://www.congress.gov/117/bills/hr5438/BILLS-117hr5438ih.pdf
H.R.5442 [117th], - Fix Nondisclosure of Influence in Health Research Act,Introduced in House (09/30/2021):,https://www.congress.gov/117/bills/hr5442/BILLS-117hr5442ih.pdf
H.R.5426 [117th], - Improving Access to Home Dialysis Act of 2021,Introduced in House (09/29/2021):,https://www.congress.gov/117/bills/hr5426/BILLS-117hr5426ih.pdf
H.R.5423 [117th], - Solar Energy Manufacturing for America Act,Introduced in House (09/29/2021):,https://www.congress.gov/117/bills/hr5423/BILLS-117hr5423ih.pdf
H.R.5424 [117th], - Summer Meals REACH Act of 2021,Introduced in House (09/29/2021):,https://www.congress.gov/117/bills/hr5424/BILLS-117hr5424ih.pdf
H.R.5425 [117th], - Protecting Rural Telehealth Access Act,Introduced in House (09/29/2021):,https://www.congress.gov/117/bills/hr5425/BILLS-117hr5425ih.pdf
H.R.2915 [117th], - HOPR Act,Reported in House (10/05/2021):,https://www.congress.gov/117/bills/hr2915/BILLS-117hr2915rh.pdf
