date,type,title,sponsor,committees,latest_action,tracker,url
08/06/2021,LAW,"To designate the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the ""Colonel Carlyle 'Smitty' Harris Post Office"".","Rep. Kelly, Trent [R-MS-1]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/208?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/06/2021,LAW,"To designate the facility of the United States Postal Service located at 1101 Charlotte Street in Georgetown, South Carolina, as the ""Joseph Hayne Rainey Memorial Post Office Building"".","Rep. Rice, Tom [R-SC-7]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/264?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/06/2021,LAW,"To designate the facility of the United States Postal Service located at 229 Minnetonka Avenue South in Wayzata, Minnesota, as the ""Jim Ramstad Post Office"".","Rep. Phillips, Dean [D-MN-3]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/772?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
08/06/2021,LAW,DEBAR Act of 2021,"Rep. Latta, Robert E. [R-OH-5]", House - Energy and Commerce; Judiciary | Senate - Judiciary        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/1002?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
08/06/2021,BILL,Puppies Assisting Wounded Servicemembers for Veterans Therapy Act,"Rep. Stivers, Steve [R-OH-15]", House - Veterans' Affairs | Senate - Veterans' Affairs        ,Senate - 08/06/2021 Passed Senate without amendment by Voice Vote. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/1448?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
08/06/2021,BILL,Dr. Lorna Breen Health Care Provider Protection Act,"Sen. Kaine, Tim [D-VA]"," Senate - Health, Education, Labor, and Pensions        ",Senate - 08/06/2021 Passed Senate with an amendment by Voice Vote. (text: CR ,Passed Senate,https://www.congress.gov/bill/117th-congress/senate-bill/610?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
08/06/2021,BILL,"A bill to direct the Secretary of State to develop a strategy to regain observer status for Taiwan in the World Health Organization, and for other purposes.","Sen. Menendez, Robert [D-NJ]", Senate - Foreign Relations        ,Senate - 08/06/2021 Passed Senate without amendment by Unanimous Consent. (consideration: CR ,Passed Senate,https://www.congress.gov/bill/117th-congress/senate-bill/812?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
08/06/2021,BILL,"A bill to require the Comptroller General of the United States to conduct a study on disparities associated with race and ethnicity with respect to certain benefits administered by the Secretary of Veterans Affairs, and for other purposes.","Sen. Warnock, Raphael G. [D-GA]", Senate - Veterans' Affairs        ,Senate - 08/06/2021 Passed Senate without amendment by Unanimous Consent. (text: CR ,Passed Senate,https://www.congress.gov/bill/117th-congress/senate-bill/1031?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
08/06/2021,BILL,RENACER Act,"Sen. Menendez, Robert [D-NJ]", Senate - Foreign Relations        ,Senate - 08/06/2021 Passed Senate with an amendment by Voice Vote. (consideration: CR ,Passed Senate,https://www.congress.gov/bill/117th-congress/senate-bill/1041?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
08/06/2021,BILL,"A bill to provide for redistricting reform, and for other purposes.","Sen. Schumer, Charles [D-NY]",,Senate - 08/06/2021 Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time. (text: CR ,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/2670?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
