date,type,title,sponsor,committees,latest_action,tracker,url
07/26/2021,LAW,Construction Consensus Procurement Improvement Act of 2021,"Rep. Comer, James [R-KY-1]", House - Oversight and Reform; Budget | Senate - Homeland Security and Governmental Affairs        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/26?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
07/26/2021,BILL,"To amend the Alyce Spotted Bear and Walter Soboleff Commission on Native Children Act to extend the deadline for a report by the Alyce Spotted Bear and Walter Soboleff Commission on Native Children, and for other purposes.","Rep. Young, Don [R-AK-At Large]", House - Natural Resources        ,"House - 07/26/2021 Placed on the Union Calendar, Calendar No. 76. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/438?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
07/26/2021,BILL,Chai Suthammanont Remembrance Act of 2021,"Rep. Connolly, Gerald E. [D-VA-11]", House - Oversight and Reform        ,"House - 07/26/2021 At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/978?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
07/26/2021,BILL,Free Veterans from Fees Act,"Rep. Steube, W. Gregory [R-FL-17]", House - Natural Resources        ,"House - 07/26/2021 At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/1029?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
07/26/2021,BILL,Great Dismal Swamp National Heritage Area Act,"Rep. McEachin, A. Donald [D-VA-4]", House - Natural Resources        ,"House - 07/26/2021 At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/1154?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
07/26/2021,BILL,District of Columbia Chief Financial Officer Salary Home Rule Act,"Rep. Norton, Eleanor Holmes [D-DC-At Large]", House - Oversight and Reform        ,"House - 07/26/2021 At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/1204?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
07/26/2021,BILL,"To authorize the National Medal of Honor Museum Foundation to establish a commemorative work in the District of Columbia and its environs, and for other purposes.","Rep. Veasey, Marc A. [D-TX-33]", House - Natural Resources | Senate - Energy and Natural Resources        ,Senate - 07/27/2021 Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1664?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
07/26/2021,BILL,Humane Research and Testing Act of 2021,"Rep. Hastings, Alcee L. [D-FL-20]", House - Energy and Commerce        ,House - 07/26/2021 Mr. Pappas asked unanimous consent that he may hereafter be considered as the first sponsor of ,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/1744?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
07/26/2021,BILL,"To designate the September 11th National Memorial Trail Route, and for other purposes.","Rep. Connolly, Gerald E. [D-VA-11]", House - Natural Resources        ,House - 07/29/2021 The title of the measure was amended. Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2278?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
07/26/2021,BILL,Gold Star Mothers Family Monument Extension Act,"Rep. Kim, Andy [D-NJ-3]", House - Natural Resources | Senate - Energy and Natural Resources        ,Senate - 07/27/2021 Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2365?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
07/26/2021,BILL,Access to Congressionally Mandated Reports Act,"Rep. Quigley, Mike [D-IL-5]", House - Oversight and Reform; House Administration; Budget | Senate - Homeland Security and Governmental Affairs        ,Senate - 07/27/2021 Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2485?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=11
07/28/2021,BILL,BRAVE Act,"Rep. Norcross, Donald [D-NJ-1]", House - Veterans' Affairs; Armed Services        ,House - 07/28/2021 Ordered to be Reported (Amended) by Voice Vote. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/147?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-28%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
07/26/2021,BILL,Amache National Historic Site Act,"Rep. Neguse, Joe [D-CO-2]", House - Natural Resources        ,House - 07/29/2021 The title of the measure was amended. Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2497?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=12
07/26/2021,BILL,Performance Enhancement Reform Act,"Rep. Connolly, Gerald E. [D-VA-11]", House - Oversight and Reform        ,"House - 07/26/2021 At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2617?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=13
07/26/2021,BILL,Veterans CARE Act,"Rep. Miller-Meeks, Mariannette [R-IA-2]", House - Veterans' Affairs        ,House - 07/26/2021 Referred to the Subcommittee on Health. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2932?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=14
07/26/2021,BILL,VR&E NEED Act,"Rep. Sherrill, Mikie [D-NJ-11]", House - Veterans' Affairs        ,House - 07/26/2021 Referred to the Subcommittee on Economic Opportunity. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2945?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=15
07/26/2021,BILL,Special Guerrilla Unit Veterans Service Recognition Expansion Act of 2021,"Rep. Costa, Jim [D-CA-16]", House - Veterans' Affairs        ,House - 07/26/2021 Referred to the Subcommittee on Disability Assistance and Memorial Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2969?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=16
07/26/2021,BILL,Improving Language Access in Mortgage Servicing Act of 2021,"Rep. Garcia, Sylvia R. [D-TX-29]", House - Financial Services; Veterans' Affairs        ,House - 07/26/2021 Referred to the Subcommittee on Economic Opportunity. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/3009?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=17
07/26/2021,BILL,Veterans Improved Access to Care Act of 2021,"Rep. Crow, Jason [D-CO-6]", House - Veterans' Affairs        ,House - 07/26/2021 Referred to the Subcommittee on Health. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/3027?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=18
07/26/2021,BILL,Lead by Example Act of 2021,"Rep. Davidson, Warren [R-OH-8]", House - House Administration; Veterans' Affairs        ,House - 07/26/2021 Referred to the Subcommittee on Health. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/3030?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=19
07/26/2021,BILL,Expanding Contracting Opportunities for Small Businesses Act of 2021,"Rep. Salazar, Maria Elvira [R-FL-27]", House - Small Business; Veterans' Affairs        ,House - 07/26/2021 Referred to the Subcommittee on Oversight and Investigations. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/3065?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=20
07/26/2021,BILL,"To establish occupational series for Federal positions in software development, software engineering, data science, and data management, and for other purposes.","Rep. Obernolte, Jay [R-CA-8]", House - Oversight and Reform        ,"House - 07/26/2021 At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/3533?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=21
07/28/2021,BILL,"To designate the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the ""Colonel Carlyle 'Smitty' Harris Post Office"".","Rep. Kelly, Trent [R-MS-1]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 07/28/2021 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/208?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-28%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
07/28/2021,BILL,"To designate the facility of the United States Postal Service located at 1101 Charlotte Street in Georgetown, South Carolina, as the ""Joseph Hayne Rainey Memorial Post Office Building"".","Rep. Rice, Tom [R-SC-7]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 07/28/2021 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/264?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-28%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
07/28/2021,BILL,"To designate the facility of the United States Postal Service located at 229 Minnetonka Avenue South in Wayzata, Minnesota, as the ""Jim Ramstad Post Office"".","Rep. Phillips, Dean [D-MN-3]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 07/28/2021 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/772?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-28%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
07/28/2021,BILL,Rights for the TSA Workforce Act of 2021,"Rep. Thompson, Bennie G. [D-MS-2]", House - Homeland Security; Oversight and Reform        ,House - 07/28/2021 Ordered to be Reported (Amended) by the Yeas and Nays: 19 - 11. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/903?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-28%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
07/28/2021,BILL,American Indian and Alaska Native Veterans Mental Health Act,"Rep. Brownley, Julia [D-CA-26]", House - Veterans' Affairs        ,House - 07/28/2021 Ordered to be Reported (Amended) by Voice Vote. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/912?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-28%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
07/28/2021,BILL,DEBAR Act of 2021,"Rep. Latta, Robert E. [R-OH-5]", House - Energy and Commerce; Judiciary | Senate - Judiciary        ,Senate - 07/28/2021 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/1002?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-28%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
07/28/2021,BILL,Advanced Air Mobility Coordination and Leadership Act,"Rep. Davids, Sharice [D-KS-3]", House - Transportation and Infrastructure        ,House - 07/28/2021 Ordered to be Reported (Amended) by Voice Vote. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/1339?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-28%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
07/28/2021,BILL,"To amend title 40, United States Code, to modify the treatment of certain bargain-price options to purchase at less than fair market value, and for other purposes.","Rep. Guest, Michael [R-MS-3]", House - Transportation and Infrastructure        ,House - 07/28/2021 Ordered to be Reported by Voice Vote. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2220?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-28%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
07/28/2021,BILL,Homeland Procurement Reform Act,"Rep. Correa, J. Luis [D-CA-46]", House - Homeland Security        ,House - 07/28/2021 Ordered to be Reported (Amended) by Voice Vote. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2915?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-28%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
07/26/2021,BILL,Federal Rotational Cyber Workforce Program Act of 2021,"Rep. Khanna, Ro [D-CA-17]", House - Oversight and Reform        ,"House - 07/26/2021 At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/3599?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=22
07/26/2021,BILL,Alexander Lofgren Veterans in Parks (VIP) Act,"Rep. Miller-Meeks, Mariannette [R-IA-2]", House - Natural Resources; Agriculture        ,House - 07/29/2021 The title of the measure was amended. Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4300?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=23
07/26/2021,BILL,"Departments of Labor, Health and Human Services, and Education, and Related Agencies Appropriations Act, 2022","Rep. DeLauro, Rosa L. [D-CT-3]", House - Appropriations        ,"House - 07/29/2021 The Clerk was authorized to correct section numbers, punctuation, and cross references, and to make other necessary technical and conforming corrections in the engrossment of ",Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4502?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=24
07/26/2021,BILL,"To amend title 38, United States Code, to clarify and improve the program of comprehensive assistance for family caregivers of the Department of Veterans Affairs, and for other purposes.","Rep. Bergman, Jack [R-MI-1]", House - Veterans' Affairs        ,House - 07/28/2021 Ordered to be Reported by Voice Vote. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4625?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=25
