date,type,title,sponsor,committees,latest_action,tracker,url
03/18/2022,BILL,CROWN Act of 2022,"Rep. Watson Coleman, Bonnie [D-NJ-12]", House - Judiciary; Education and Labor; Budget        ,House - 03/18/2022 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2116?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=1
03/18/2022,BILL,Broadband Internet Connections for Rural America Act,"Rep. Scott, David [D-GA-13]", House - Agriculture; Energy and Commerce        ,"House - 03/18/2022 House Committee on Energy and Commerce Granted an extension for further consideration ending not later than April 29, 2022. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4374?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=2
03/18/2022,BILL,"To amend the Water Infrastructure Finance and Innovation Act of 2014 to authorize the selection of eligible projects to be carried out using collaborative project delivery methods, and for other purposes.","Rep. Davids, Sharice [D-KS-3]", House - Transportation and Infrastructure; Energy and Commerce        ,House - 03/18/2022 Referred to the Subcommittee on Water Resources and Environment. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7119?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=3
03/18/2022,BILL,"To promote economic growth and recovery throughout the Great Lakes region, to restore and to protect America's principal source of fresh water, which holds twenty percent of the world's freshwater, making it the largest system in the world, to foster innovation and to advance world-class workforce, education, training, and adjustment institutions for better jobs in the Great Lakes region, to strengthen and to expand the core U.S. manufacturing and industrial base, and the required energy systems to sustain and to power production, and to work with the federal Government and provinces of Canada on our mutual Great Lakes challenges including the Great Lakes-St. Lawrence Seaway, and for other purposes.","Rep. Kaptur, Marcy [D-OH-9]", House - Transportation and Infrastructure; Financial Services        ,House - 03/18/2022 Referred to the Subcommittee on Water Resources and Environment. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7131?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=4
03/18/2022,BILL,"To authorize the President to take actions to ensure Israel is prepared for all contingencies if Iran seeks to develop a nuclear weapon, and for other purposes.","Rep. Gottheimer, Josh [D-NJ-5]", House - Foreign Affairs        ,House - 03/18/2022 Referred to the House Committee on Foreign Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7148?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=5
03/18/2022,BILL,"To provide for disadvantaged business enterprise supportive services programs at modal administrations of the Department of Transportation, and for other purposes.","Rep. Aguilar, Pete [D-CA-31]", House - Transportation and Infrastructure; Ways and Means        ,"House - 03/18/2022 Referred to the Committee on Transportation and Infrastructure, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7149?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=6
03/18/2022,BILL,"To amend the Higher Education Act of 1965 to strengthen oversight and disclosures relating to foreign support for institutions of higher education, and for other purposes.","Rep. Banks, Jim [R-IN-3]", House - Education and Labor; Financial Services; Foreign Affairs; Energy and Commerce        ,"House - 03/18/2022 Referred to the Committee on Education and Labor, and in addition to the Committees on Financial Services, Foreign Affairs, and Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7150?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=7
03/18/2022,BILL,"To amend the Investment Advisers Act of 1940 and the Employment Retirement Income Security Act of 1974 to specify that only pecuniary factors are to be taken into account in determining best interest, and for other purposes.","Rep. Barr, Andy [R-KY-6]", House - Education and Labor; Financial Services        ,"House - 03/18/2022 Referred to the Committee on Education and Labor, and in addition to the Committee on Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7151?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=8
03/18/2022,BILL,"To strengthen and expand activities related to genomic sequencing of pathogens, and for other purposes.","Rep. Bera, Ami [D-CA-7]", House - Energy and Commerce        ,House - 03/18/2022 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7152?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=9
03/18/2022,BILL,"To direct the Secretary of Veterans Affairs to submit to Congress a plan to modernize the information technology systems of the Veterans Benefits Administration, and for other purposes.","Rep. Bost, Mike [R-IL-12]", House - Veterans' Affairs        ,House - 03/18/2022 Referred to the House Committee on Veterans' Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7153?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=10
03/18/2022,BILL,"To require the President to report to Congress on authorities relating to the stabilization and reduction of gas prices, and for other purposes.","Rep. Cawthorn, Madison [R-NC-11]", House - Energy and Commerce        ,House - 03/18/2022 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7154?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=11
03/18/2022,BILL,"To prohibit the importation of petroleum and petroleum products from the Russian Federation, to amend the Internal Revenue Code of 1986 to establish an income tax credit for the sale or blending of certain fuels containing ethanol and to extend tax incentives for biodiesel and renewable diesel, to amend the Clean Air Act with respect to the ethanol waiver for Reid vapor pressure limitations under that Act, and for other purposes.","Rep. Feenstra, Randy [R-IA-4]", House - Ways and Means; Energy and Commerce; Agriculture        ,"House - 03/18/2022 Referred to the Committee on Ways and Means, and in addition to the Committees on Energy and Commerce, and Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7155?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=12
03/18/2022,BILL,"To amend title XIX of the Social Security Act to provide States with an option to provide medical assistance to individuals between the ages of 22 and 64 for inpatient services to treat substance use disorders at certain facilities, and for other purposes.","Rep. Foster, Bill [D-IL-11]", House - Energy and Commerce        ,House - 03/18/2022 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7156?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=13
03/18/2022,BILL,To reauthorize the Yuma Crossing National Heritage Area.,"Rep. Gosar, Paul A. [R-AZ-4]", House - Natural Resources        ,House - 03/18/2022 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7157?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=14
03/18/2022,BILL,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs to enter into contracts and agreements for the payment of care in non-Department of Veterans Affairs medical foster homes for certain veterans who are unable to live independently, and for other purposes.","Rep. Higgins, Clay [R-LA-3]", House - Veterans' Affairs        ,House - 03/18/2022 Referred to the House Committee on Veterans' Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7158?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=15
03/18/2022,BILL,"To terminate certain waivers of sanctions with respect to Iran issued in connection with the Joint Comprehensive Plan of Action, and for other purposes.","Rep. Issa, Darrell E. [R-CA-50]", House - Foreign Affairs; Financial Services; Judiciary; Oversight and Reform        ,"House - 03/18/2022 Referred to the Committee on Foreign Affairs, and in addition to the Committees on Financial Services, the Judiciary, and Oversight and Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7159?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=16
03/18/2022,BILL,To require the establishment of defender organizations by Federal judicial districts.,"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]", House - Judiciary        ,House - 03/18/2022 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7160?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=17
03/18/2022,BILL,"To amend the National and Community Service Act of 1990 to establish service programs dedicated to digital equity, and for other purposes.","Rep. Kilmer, Derek [D-WA-6]", House - Education and Labor        ,House - 03/18/2022 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7161?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=18
03/18/2022,BILL,To express the sense of Congress regarding State choice in the observation of daylight saving time.,"Rep. Lesko, Debbie [R-AZ-8]", House - Energy and Commerce        ,House - 03/18/2022 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7162?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=19
03/18/2022,BILL,"To impose sanctions on government officials of Russia and Belarus who directly enabled Russia's invasion of Ukraine on February 24, 2022.","Rep. Luetkemeyer, Blaine [R-MO-3]", House - Foreign Affairs; Judiciary; Financial Services; Agriculture        ,"House - 03/18/2022 Referred to the Committee on Foreign Affairs, and in addition to the Committees on the Judiciary, Financial Services, and Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7163?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=20
03/18/2022,BILL,"To modify the governmentwide financial management plan, and for other purposes.","Rep. Maloney, Carolyn B. [D-NY-12]", House - Oversight and Reform        ,House - 03/18/2022 Referred to the House Committee on Oversight and Reform. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7164?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=21
03/18/2022,BILL,"To amend the Lead-Based Paint Poisoning Prevention Act to provide for additional procedures for families with children under the age of 6, and for other purposes.","Rep. McEachin, A. Donald [D-VA-4]", House - Financial Services        ,House - 03/18/2022 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7165?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=22
03/18/2022,BILL,"To amend the Internal Revenue Code of 1986 to provide for extended expensing of pharmaceutical manufacturing property, and for other purposes.","Rep. Mooney, Alexander X. [R-WV-2]", House - Ways and Means        ,House - 03/18/2022 Referred to the House Committee on Ways and Means. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7166?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=23
03/18/2022,BILL,"To amend the Federal Food, Drug, and Cosmetic Act to make food and food additives that are sterilized using ethylene oxide or propylene oxide misbranded unless that use is disclosed on its labeling, and for other purposes.","Rep. Newman, Marie [D-IL-3]", House - Ways and Means        ,House - 03/18/2022 Referred to the House Committee on Ways and Means. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7167?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=24
03/18/2022,BILL,"To modify the boundary of the Sunset Crater Volcano National Monument in the State of Arizona, and for other purposes.","Rep. O'Halleran, Tom [D-AZ-1]", House - Natural Resources        ,House - 03/18/2022 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7168?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-03-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-03-18%5C%22%22%5D%7D&s=1&r=25
