date,url
03/23/2022,https://www.congress.gov/congressional-record/2022/3/23/daily-digest
03/28/2022,https://www.congress.gov/congressional-record/2022/3/28/daily-digest
03/24/2022,https://www.congress.gov/congressional-record/2022/3/24/daily-digest
