date,type,title,sponsor,committees,latest_action,tracker,url
01/26/2022,BILL,"To amend title 46, United States Code, to establish a grant program for the procurement of megacranes for use at United States ports, and for other purposes.","Rep. Gimenez, Carlos A. [R-FL-26]", House - Transportation and Infrastructure        ,House - 01/26/2022 Referred to the Subcommittee on Coast Guard and Maritime Transportation. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6488?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-26%5C%22%22%5D%7D&s=1&r=1
01/26/2022,BILL,Infrastructure Grant Security Act,"Rep. Graves, Garret [R-LA-6]", House - Transportation and Infrastructure        ,House - 01/26/2022 Referred to the Subcommittee on Aviation. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6489?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-26%5C%22%22%5D%7D&s=1&r=2
01/26/2022,BILL,"To establish a climate resilience workforce, and for other purposes.","Rep. Jayapal, Pramila [D-WA-7]", House - Education and Labor; Energy and Commerce; Oversight and Reform; Judiciary; Transportation and Infrastructure; Ways and Means; Agriculture; Natural Resources; Financial Services        ,House - 01/26/2022 Referred to the Subcommittee on Water Resources and Environment. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6492?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-26%5C%22%22%5D%7D&s=1&r=3
01/26/2022,BILL,Train Coverings for Community Safety Act,"Rep. Meng, Grace [D-NY-6]", House - Transportation and Infrastructure        ,"House - 01/26/2022 Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6499?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-26%5C%22%22%5D%7D&s=1&r=4
01/26/2022,BILL,St. Lawrence River and Great Lakes Waterways Protection Act,"Rep. Stefanik, Elise M. [R-NY-21]", House - Transportation and Infrastructure        ,House - 01/26/2022 Referred to the Subcommittee on Water Resources and Environment. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6506?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-26%5C%22%22%5D%7D&s=1&r=5
01/26/2022,CONCURRENT RESOLUTION,"Expressing the sense of Congress that passengers in motor vehicles should be educated and encouraged to advocate for their own safety and the safety of others during National Passenger Safety Week, January 23 through 29, 2022, and throughout the year.","Rep. Cleaver, Emanuel [D-MO-5]", House - Transportation and Infrastructure        ,House - 01/26/2022 Referred to the Subcommittee on Highways and Transit. (,Introduced,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/67?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-26%5C%22%22%5D%7D&s=1&r=6
01/25/2022,BILL,"To amend the International Financial Institutions Act to instruct certain United States Executive Directors to vote against any assistance to the People's Republic of China unless certain certifications are met, and for other purposes.","Rep. Waters, Maxine [D-CA-43]", House - Financial Services        ,House - 01/25/2022 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6475?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-25%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-25%5C%22%22%5D%7D&s=1&r=1
01/24/2022,BILL,Protecting Guides and Outfitters from Coronavirus Vaccine Mandates in the Great Outdoors Act,"Rep. Diaz-Balart, Mario [R-FL-25]", House - Natural Resources; Agriculture        ,House - 01/24/2022 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6263?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-24%5C%22%22%5D%7D&s=1&r=1
01/25/2022,BILL,"To amend the International Financial Institutions Act to provide instructions with respect to the U.S. policy on co-financing arrangements at the multilateral development banks, and for other purposes.","Rep. Torres, Ritchie [D-NY-15]", House - Financial Services        ,House - 01/25/2022 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6476?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-25%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-25%5C%22%22%5D%7D&s=1&r=2
01/25/2022,BILL,Combating Wildlife Trafficking Financing and Proceeds Study Act,"Rep. Dean, Madeleine [D-PA-4]", House - Natural Resources; Financial Services        ,"House - 01/25/2022 Referred to the Committee on Natural Resources, and in addition to the Committee on Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6477?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-25%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-25%5C%22%22%5D%7D&s=1&r=3
