date,type,title,sponsor,committees,latest_action,tracker,url
01/07/2022,BILL,"A bill to authorize the National Service Animals Monument Corporation to establish a commemorative work in the District of Columbia and its environs, and for other purposes.","Sen. Blumenthal, Richard [D-CT]", Senate - Energy and Natural Resources        ,Senate - 01/07/2022 Read twice and referred to the Committee on Energy and Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/3447?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-07%5C%22%22%5D%7D&s=1&r=1
01/07/2022,RESOLUTION,"A resolution relating to the death of the Honorable Harry Mason Reid, Jr., former Senator for the State of Nevada.","Sen. Cortez Masto, Catherine [D-NV]",,Senate - 01/07/2022 Message on Senate action sent to the House. (,Agreed to in Senate,https://www.congress.gov/bill/117th-congress/senate-resolution/485?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-07%5C%22%22%5D%7D&s=1&r=2
01/05/2022,BILL,Native American Rural Homeownership Improvement Act of 2021,"Sen. Smith, Tina [D-MN]"," Senate - Banking, Housing, and Urban Affairs        ","Senate - 01/05/2022 Committee on Banking, Housing, and Urban Affairs Subcommittee on Housing, Transportation, and Community Development. Hearings held. (",Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/2092?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-05%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-05%5C%22%22%5D%7D&s=1&r=1
01/05/2022,BILL,Veterans and Consumers Fair Credit Act,"Sen. Reed, Jack [D-RI]"," Senate - Banking, Housing, and Urban Affairs        ","Senate - 01/05/2022 Committee on Banking, Housing, and Urban Affairs Subcommittee on Housing, Transportation, and Community Development. Hearings held. (",Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/2508?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-05%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-05%5C%22%22%5D%7D&s=1&r=2
01/05/2022,BILL,CDFI Bond Guarantee Program Improvement Act of 2022,"Sen. Smith, Tina [D-MN]"," Senate - Banking, Housing, and Urban Affairs        ","Senate - 01/05/2022 Read twice and referred to the Committee on Banking, Housing, and Urban Affairs. (",Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/3441?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-05%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-05%5C%22%22%5D%7D&s=1&r=3
01/05/2022,BILL,A bill for the relief of Michael Janssen and Steven Passantino.,"Sen. Warnock, Raphael G. [D-GA]", Senate - Homeland Security and Governmental Affairs        ,Senate - 01/05/2022 Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/3442?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-05%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-05%5C%22%22%5D%7D&s=1&r=4
01/05/2022,BILL,MOWA Band of Choctaw Indians Recognition Act,"Sen. Shelby, Richard C. [R-AL]", Senate - Indian Affairs        ,Senate - 01/05/2022 Read twice and referred to the Committee on Indian Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/3443?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-05%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-05%5C%22%22%5D%7D&s=1&r=5
01/05/2022,BILL,Tribal Medical Supplies Stockpile Access Act of 2022,"Sen. Warren, Elizabeth [D-MA]"," Senate - Health, Education, Labor, and Pensions        ","Senate - 01/05/2022 Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (",Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/3444?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-05%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-05%5C%22%22%5D%7D&s=1&r=6
01/05/2022,CONCURRENT RESOLUTION,"A concurrent resolution authorizing the use of the rotunda of the Capitol for the lying in state of the remains of the Honorable Harry Mason Reid, Jr., a Senator from the State of Nevada.","Sen. Klobuchar, Amy [D-MN]",,Senate - 01/06/2022 Message on Senate action sent to the House. (,Agreed to in Senate,https://www.congress.gov/bill/117th-congress/senate-concurrent-resolution/25?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-05%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-05%5C%22%22%5D%7D&s=1&r=7
01/05/2022,CONCURRENT RESOLUTION,"A concurrent resolution providing for the use of the catafalque situated in the Exhibition Hall of the Capitol Visitor Center in connection with memorial services to be conducted in the rotunda of the Capitol for the Honorable Harry Mason Reid, Jr., a Senator from the State of Nevada.","Sen. Klobuchar, Amy [D-MN]",,Senate - 01/06/2022 Message on Senate action sent to the House. (,Agreed to in Senate,https://www.congress.gov/bill/117th-congress/senate-concurrent-resolution/26?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-05%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-05%5C%22%22%5D%7D&s=1&r=8
