name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.Res.863 [117th], - Providing for the hour of meeting of the House.,Agreed to House (01/10/2022):,https://www.congress.gov/117/bills/hres863/BILLS-117hres863ath.pdf
H.Res.861 [117th], - Providing for a committee to notify the President of the assembly of the House of Representatives.,Agreed to House (01/10/2022):,https://www.congress.gov/117/bills/hres861/BILLS-117hres861ath.pdf
H.Res.864 [117th]," - Expressing the profound sorrow of the House of Representatives on the death of the Honorable Harry Mason Reid, Jr.",Agreed to House (01/10/2022):,https://www.congress.gov/117/bills/hres864/BILLS-117hres864ath.pdf
H.Res.862 [117th], - To inform the Senate that a quorum of the House has assembled.,Agreed to House (01/10/2022):,https://www.congress.gov/117/bills/hres862/BILLS-117hres862ath.pdf
S.3451 [117th]," - A bill to include certain computer-related projects in the Federal permitting program under title XLI of the FAST Act, and for other purposes.",Engrossed in Senate (01/10/2022):,https://www.congress.gov/117/bills/s3451/BILLS-117s3451es.pdf
H.Res.860 [117th]," - Providing for consideration of the bill (H.R. 1836) to amend title 38, United States Code, to ensure that the time during which members of the Armed Forces serve on active duty for training qualifies for educational assistance under the Post-9/11 Educational Assistance ",Reported in House (01/10/2022):,https://www.congress.gov/117/bills/hres860/BILLS-117hres860rh.pdf
H.R.6357 [117th], - Afterschool Meals Act of 2022,Introduced in House (01/10/2022):,https://www.congress.gov/117/bills/hr6357/BILLS-117hr6357ih.pdf
H.R.6355 [117th]," - To require the Postal Service to establish a website providing information on post offices experiencing emergency suspensions, and for other purposes.",Introduced in House (01/10/2022):,https://www.congress.gov/117/bills/hr6355/BILLS-117hr6355ih.pdf
H.R.6356 [117th], - MOVE Act,Introduced in House (01/10/2022):,https://www.congress.gov/117/bills/hr6356/BILLS-117hr6356ih.pdf
H.R.6354 [117th], - Fix the United Nations Human Rights Council Act,Introduced in House (01/10/2022):,https://www.congress.gov/117/bills/hr6354/BILLS-117hr6354ih.pdf
S.450 [117th], - Emmett Till and Mamie Till-Mobley Congressional Gold Medal Act of 2021,Engrossed in Senate (01/10/2022):,https://www.congress.gov/117/bills/s450/BILLS-117s450es.pdf
