date,type,title,sponsor,committees,latest_action,tracker,url
04/13/2022,BILL,A bill to obtain and direct the placement in the Capitol or on the Capitol Grounds of a statue to honor Associate Justice of the Supreme Court of the United States Sandra Day O'Connor and a statue to honor Associate Justice of the Supreme Court of the United States Ruth Bader Ginsburg.,"Sen. Klobuchar, Amy [D-MN]", Senate - Rules and Administration        ,,Became Law,https://www.congress.gov/bill/117th-congress/senate-bill/3294?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-13%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-13%5C%22%22%5D%7D&s=1&r=1
04/12/2022,RESOLUTION,"Expressing support for the designation of the week of April 11 through April 17, 2022, as the fifth annual ""Black Maternal Health Week"" to bring national attention to the maternal health crisis in the United States and the importance of reducing maternal mortality and morbidity among Black women and birthing persons.","Rep. Adams, Alma S. [D-NC-12]", House - Energy and Commerce; Financial Services; Transportation and Infrastructure; Education and Labor; Judiciary; Natural Resources; Agriculture; Veterans' Affairs        ,House - 04/12/2022 Referred to the Subcommittee on Water Resources and Environment. (,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/1051?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-12%5C%22%22%5D%7D&s=1&r=1
04/12/2022,RESOLUTION,Supporting the goals and ideals of a National Move Over Law Day.,"Rep. McGovern, James P. [D-MA-2]", House - Transportation and Infrastructure        ,House - 04/12/2022 Referred to the Subcommittee on Highways and Transit. (,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/1052?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-12%5C%22%22%5D%7D&s=1&r=2
04/11/2022,BILL,To provide employees with a minimum of two consecutive hours of paid leave in order to vote in Federal elections.,"Rep. Cartwright, Matt [D-PA-8]", House - Education and Labor        ,House - 04/11/2022 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7489?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=1
04/08/2022,LAW,Ending Importation of Russian Oil Act,"Rep. Doggett, Lloyd [D-TX-35]", House - Ways and Means; Foreign Affairs; Judiciary; Rules        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/6968?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-08%5C%22%22%5D%7D&s=1&r=1
04/11/2022,BILL,To direct the President to submit to Congress a report on benefits to the Russian Federation as a result of an agreement with Iran relating to the nuclear program of Iran.,"Rep. Chabot, Steve [R-OH-1]", House - Foreign Affairs        ,House - 04/11/2022 Referred to the House Committee on Foreign Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7490?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=2
04/11/2022,BILL,To amend the Elementary and Secondary Education Act of 1965 to establish notification and reporting requirements relating to unlawful acts and significant emergencies faced by students in public elementary and secondary schools.,"Rep. Crist, Charlie [D-FL-13]", House - Education and Labor        ,House - 04/11/2022 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7491?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=3
04/11/2022,BILL,"To prohibit the Department of Education from punishing States, local educational agencies, or elementary schools for failure to implement or carry out certain Federal policies relating to sex education in elementary schools, and for other purposes.","Rep. Gooden, Lance [R-TX-5]", House - Education and Labor; Judiciary        ,"House - 04/11/2022 Referred to the Committee on Education and Labor, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7492?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=4
04/11/2022,BILL,To amend title 11 of the United States Code to include firearms in the types of property allowable under the alternative provision for exempting property from the estate.,"Rep. Jacobs, Chris [R-NY-27]", House - Judiciary        ,House - 04/11/2022 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7493?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=5
04/11/2022,BILL,"To amend title 11, United States Code, to modify the eligibility requirements for a debtor under chapter 13, and for other purposes.","Rep. Neguse, Joe [D-CO-2]", House - Judiciary        ,House - 04/11/2022 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7494?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=6
04/11/2022,BILL,"To designate the Civil War Defenses of Washington National Historical Park comprised of certain National Park System lands, and by affiliation and cooperative agreements other historically significant resources, located in the District of Columbia, Virginia, and Maryland, that were part of the Civil War defenses of Washington and related to the Shenandoah Valley Campaign of 1864, to study ways in which the Civil War history of both the North and South can be assembled, arrayed, and conveyed for the benefit of the public, and for other purposes.","Del. Norton, Eleanor Holmes [D-DC-At Large]", House - Natural Resources        ,House - 04/11/2022 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7495?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=7
04/11/2022,BILL,"To direct the Secretary of the Interior to install a plaque at the peak of Ram Head in the Virgin Islands National Park on St. John, United States Virgin Islands, to commemorate the slave rebellion that began on St. John in 1733.","Del. Plaskett, Stacey E. [D-VI-At Large]", House - Natural Resources        ,House - 04/11/2022 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7496?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=8
04/11/2022,BILL,"To provide for lower prices for drugs through drug price negotiation, and for other purposes.","Rep. Slotkin, Elissa [D-MI-8]", House - Energy and Commerce; Ways and Means; Education and Labor        ,"House - 04/11/2022 Referred to the Committee on Energy and Commerce, and in addition to the Committees on Ways and Means, and Education and Labor, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7497?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=9
04/11/2022,BILL,"To amend the Federal Crop Insurance Act to direct the Federal Crop Insurance Corporation to conduct research and development on frost or cold weather insurance, and for other purposes.","Rep. Steube, W. Gregory [R-FL-17]", House - Agriculture        ,House - 04/11/2022 Referred to the House Committee on Agriculture. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7498?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=10
04/11/2022,RESOLUTION,"Expressing support for the designation of the week of April 11 through April 17, 2022, as the fifth annual ""Black Maternal Health Week"" to bring national attention to the maternal health crisis in the United States and the importance of reducing maternal mortality and morbidity among Black women and birthing persons.","Rep. Adams, Alma S. [D-NC-12]", House - Energy and Commerce; Financial Services; Transportation and Infrastructure; Education and Labor; Judiciary; Natural Resources; Agriculture; Veterans' Affairs        ,House - 04/12/2022 Referred to the Subcommittee on Water Resources and Environment. (,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/1051?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=11
04/11/2022,RESOLUTION,Supporting the goals and ideals of a National Move Over Law Day.,"Rep. McGovern, James P. [D-MA-2]", House - Transportation and Infrastructure        ,House - 04/12/2022 Referred to the Subcommittee on Highways and Transit. (,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/1052?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=12
04/11/2022,RESOLUTION,"Recognizing the enduring cultural and historical significance of emancipation in the Nation's capital on the anniversary of President Abraham Lincoln's signing of the District of Columbia Compensated Emancipation Act, which established the ""first freed"" on April 16, 1862, and celebrating passage of the District of Columbia statehood bill in the House of Representatives.","Del. Norton, Eleanor Holmes [D-DC-At Large]", House - Oversight and Reform        ,House - 04/11/2022 Referred to the House Committee on Oversight and Reform. (,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/1053?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-11%5C%22%22%5D%7D&s=1&r=13
04/08/2022,LAW,Suspending Normal Trade Relations with Russia and Belarus Act,"Rep. Neal, Richard E. [D-MA-1]", House - Ways and Means; Rules; Foreign Affairs; Judiciary        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/7108?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-08%5C%22%22%5D%7D&s=1&r=2
04/08/2022,BILL,Revitalizing Small and Local Businesses Act,"Rep. Carter, Troy [D-LA-2]", House - Transportation and Infrastructure; Financial Services        ,"House - 04/08/2022 Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7451?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-08%5C%22%22%5D%7D&s=1&r=3
