date,url
02/09/2022,https://www.congress.gov/congressional-record/2022/2/9/daily-digest
02/08/2022,https://www.congress.gov/congressional-record/2022/2/8/daily-digest
02/04/2022,https://www.congress.gov/congressional-record/2022/2/4/daily-digest
02/07/2022,https://www.congress.gov/congressional-record/2022/2/7/daily-digest
