date,type,title,sponsor,committees,latest_action,tracker,url
09/14/2021,BILL,John R. Lewis Voting Rights Advancement Act of 2021,"Rep. Sewell, Terri A. [D-AL-7]", House - Judiciary        ,Senate - 09/14/2021 Received in the Senate. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
09/14/2021,BILL,Darren Drake Act,"Rep. Gottheimer, Josh [D-NJ-5]", House - Homeland Security        ,"House - 09/14/2021 Placed on the Union Calendar, Calendar No. 84. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4089?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
09/14/2021,BILL,To provide additional funding for scholarships for students at 1890 institutions.,"Rep. Scott, David [D-GA-13]", House - Agriculture        ,"House - 09/14/2021 Referred to the Subcommittee on Biotechnology, Horticulture, and Research. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4252?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
09/14/2021,BILL,Dairy Pricing and Policy Commission Act of 2021,"Rep. Kind, Ron [D-WI-3]", House - Agriculture        ,House - 09/14/2021 Referred to the Subcommittee on Livestock and Foreign Agriculture. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4269?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
09/14/2021,BILL,Wildland Firefighter Fair Pay Act,"Rep. Lofgren, Zoe [D-CA-19]", House - Oversight and Reform; Natural Resources; Agriculture        ,House - 09/14/2021 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4274?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
09/14/2021,BILL,DHS Contract Reporting Act of 2021,"Rep. Harshbarger, Diana [R-TN-1]", House - Homeland Security        ,"House - 09/14/2021 Placed on the Union Calendar, Calendar No. 86. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4363?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
09/14/2021,BILL,RAPID Act,"Rep. Tiffany, Thomas P. [R-WI-7]", House - Agriculture; Natural Resources        ,House - 09/14/2021 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4541?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
09/14/2021,BILL,DHS Software Supply Chain Risk Management Act of 2021,"Rep. Torres, Ritchie [D-NY-15]", House - Homeland Security        ,"House - 09/14/2021 Placed on the Union Calendar, Calendar No. 85. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4611?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
09/14/2021,BILL,K–12 Cybersecurity Act of 2021,"Rep. Langevin, James R. [D-RI-2]", House - Homeland Security        ,"House - 09/14/2021 Placed on the Union Calendar, Calendar No. 87. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4691?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
09/14/2021,BILL,SNAP Act of 2021,"Rep. Kuster, Ann M. [D-NH-2]", House - Agriculture        ,"House - 09/14/2021 Referred to the Subcommittee on Nutrition, Oversight, and Department Operations. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5048?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
