date,url
05/16/2022,https://www.congress.gov/congressional-record/2022/5/16/daily-digest
05/11/2022,https://www.congress.gov/congressional-record/2022/5/11/daily-digest
05/13/2022,https://www.congress.gov/congressional-record/2022/5/13/daily-digest
05/12/2022,https://www.congress.gov/congressional-record/2022/5/12/daily-digest
