date,type,title,sponsor,committees,latest_action,tracker,url
11/11/2021,LAW,Secure Equipment Act of 2021,"Rep. Scalise, Steve [R-LA-1]", House - Energy and Commerce        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/3919?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-11%5C%22%22%5D%7D&s=1&r=1
11/10/2021,LAW,Ensuring Compliance Against Drug Diversion Act of 2021,"Rep. Griffith, H. Morgan [R-VA-9]", House - Energy and Commerce; Judiciary; Budget | Senate - Judiciary        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/1899?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-10%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-10%5C%22%22%5D%7D&s=1&r=1
11/10/2021,BILL,RISE Act,"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]", House - Education and Labor; Ways and Means        ,House - 11/10/2021 Ordered to be Reported (Amended) by Voice Vote. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5891?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-10%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-10%5C%22%22%5D%7D&s=1&r=2
11/10/2021,BILL,Supply Chain Emergency Response Act,"Rep. Gimenez, Carlos A. [R-FL-26]", House - Transportation and Infrastructure; Oversight and Reform        ,House - 11/10/2021 Referred to the Subcommittee on Coast Guard and Maritime Transportation. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5925?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-10%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-10%5C%22%22%5D%7D&s=1&r=3
11/10/2021,LAW,RENACER Act,"Sen. Menendez, Robert [D-NJ]", Senate - Foreign Relations        ,,Became Law,https://www.congress.gov/bill/117th-congress/senate-bill/1064?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-10%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-10%5C%22%22%5D%7D&s=1&r=4
11/09/2021,BILL,Carrie’s Law,"Rep. Lesko, Debbie [R-AZ-8]", House - Judiciary        ,"House - 11/09/2021 Referred to the Subcommittee on Antitrust, Commercial, and Administrative Law. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2906?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-09%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-09%5C%22%22%5D%7D&s=1&r=1
11/12/2021,LAW,"To name the Department of Veterans Affairs community-based outpatient clinic in Columbus, Georgia, as the ""Robert S. Poydasheff VA Clinic"".","Rep. Bishop, Sanford D., Jr. [D-GA-2]", House - Veterans' Affairs | Senate - Veterans' Affairs        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/3475?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-12%5C%22%22%5D%7D&s=1&r=1
11/09/2021,BILL,Childhood Offenders Rehabilitation and Safety Act of 2021,"Rep. Bass, Karen [D-CA-37]", House - Judiciary; Ways and Means        ,"House - 11/09/2021 Referred to the Subcommittee on Crime, Terrorism, and Homeland Security. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2908?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-09%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-09%5C%22%22%5D%7D&s=1&r=2
11/09/2021,BILL,American Families United Act,"Rep. Escobar, Veronica [D-TX-16]", House - Judiciary        ,House - 11/09/2021 Referred to the Subcommittee on Immigration and Citizenship. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2920?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-09%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-09%5C%22%22%5D%7D&s=1&r=3
11/09/2021,BILL,Energy Security and Lightering Independence Act of 2021,"Rep. Garcia, Sylvia R. [D-TX-29]", House - Judiciary        ,House - 11/09/2021 Referred to the Subcommittee on Immigration and Citizenship. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2923?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-09%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-09%5C%22%22%5D%7D&s=1&r=4
