date,type,title,sponsor,committees,latest_action,tracker,url
04/04/2022,BILL,"To designate the facility of the United States Postal Service located at 502 East Cotati Avenue in Cotati, California, as the ""Arturo L. Ibleto Post Office Building"".","Rep. Thompson, Mike [D-CA-5]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 04/04/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 328. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/735?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-04%5C%22%22%5D%7D&s=1&r=1
04/04/2022,BILL,Data Mapping to Save Moms’ Lives Act,"Rep. Butterfield, G. K. [D-NC-1]", House - Energy and Commerce        ,"House - 04/04/2022 At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/1218?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-04%5C%22%22%5D%7D&s=1&r=2
04/04/2022,BILL,"To designate the facility of the United States Postal Service located at 1233 North Cedar Street in Owasso, Oklahoma, as the ""Technical Sergeant Marshal Roberts Post Office Building"".","Rep. Hern, Kevin [R-OK-1]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 04/04/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 329. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1298?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-04%5C%22%22%5D%7D&s=1&r=3
04/04/2022,BILL,Ensuring Lasting Smiles Act,"Rep. Eshoo, Anna G. [D-CA-18]", House - Energy and Commerce; Ways and Means; Education and Labor        ,House - 04/04/2022 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1916?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-04%5C%22%22%5D%7D&s=1&r=4
04/04/2022,BILL,"To designate the facility of the United States Postal Service located at 2800 South Adams Street in Tallahassee, Florida, as the D. Edwina Stephens Post Office.","Rep. Lawson, Al, Jr. [D-FL-5]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 04/04/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 330. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2324?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-04%5C%22%22%5D%7D&s=1&r=5
04/04/2022,BILL,Spectrum Coordination Act,"Rep. Bilirakis, Gus M. [R-FL-12]", House - Energy and Commerce        ,"House - 04/04/2022 At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2501?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-04%5C%22%22%5D%7D&s=1&r=6
04/04/2022,BILL,Save the Liberty Theatre Act of 2021,"Rep. Johnson, Mike [R-LA-4]", House - Natural Resources        ,Senate - 04/04/2022 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/3197?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-04%5C%22%22%5D%7D&s=1&r=7
04/04/2022,BILL,"To designate the facility of the United States Postal Service located at 223 West Chalan Santo Papa in Hagatna, Guam, as the Atanasio Taitano Perez Post Office.","Del. San Nicolas, Michael F. Q. [D-GU-At Large]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 04/04/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 331. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3539?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-04%5C%22%22%5D%7D&s=1&r=8
04/04/2022,BILL,"To designate the facility of the United States Postal Service located at 200 East Main Street in Maroa, Illinois, as the Jeremy L. Ridlen Post Office.","Rep. Davis, Rodney [R-IL-13]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 04/04/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 332. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3579?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-04%5C%22%22%5D%7D&s=1&r=9
04/04/2022,BILL,"To designate the facility of the United States Postal Service located at 202 Trumbull Street in Saint Clair, Michigan, as the Corporal Jeffrey Robert Standfest Post Office Building.","Rep. McClain, Lisa C. [R-MI-10]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 04/04/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 333. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3613?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-04%5C%22%22%5D%7D&s=1&r=10
