name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.Con.Res.54 [117th], - Objecting to the slowdown in mail delivery and postage rate increase instituted by Postmaster General Louis DeJoy and seeking to halt both actions pending further investigation.,Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hconres54/BILLS-117hconres54ih.pdf
H.Res.717 [117th], - Recognizing the Dominican community's presence and contributions to Washington Heights and Inwood.,Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hres717/BILLS-117hres717ih.pdf
H.Res.718 [117th]," - Expressing support for the designation of October 17, 2021, as ""National Vitiligo Awareness Day"".",Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hres718/BILLS-117hres718ih.pdf
H.Res.719 [117th]," - Thanking and promoting the professions of perinatal nurses by encouraging participation in ""National Perinatal Nurses Week"".",Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hres719/BILLS-117hres719ih.pdf
H.J.Res.60 [117th], - Proposing an amendment to the Constitution of the United States to limit the number of consecutive terms that a Member of Congress may serve.,Introduced in House (10/12/2021):,https://www.congress.gov/117/bills/hjres60/BILLS-117hjres60ih.pdf
H.Res.716 [117th], - Providing for consideration of the bill (H.R. 2119) to amend the Family Violence Prevention and Services Act to make improvements; providing for consideration of the bill (H.R. 3110) to amend the Fair Labor Standards Act of 1938 to expand access to breastfeeding accommo,Engrossed in House (10/12/2021):,https://www.congress.gov/117/bills/hres716/BILLS-117hres716eh.pdf
H.Res.714 [117th], - Encouraging all nations to end sexual violence against girls through in-country data-driven reforms.,Introduced in House (10/08/2021):,https://www.congress.gov/117/bills/hres714/BILLS-117hres714ih.pdf
H.R.5506 [117th], - Rural Telehealth Access Task Force Act,Introduced in House (10/08/2021):,https://www.congress.gov/117/bills/hr5506/BILLS-117hr5506ih.pdf
H.R.5507 [117th], - Unemployment Insurance Improvement Act,Introduced in House (10/08/2021):,https://www.congress.gov/117/bills/hr5507/BILLS-117hr5507ih.pdf
H.R.5510 [117th], - Truth in Healthcare Marketing Act of 2021,Introduced in House (10/08/2021):,https://www.congress.gov/117/bills/hr5510/BILLS-117hr5510ih.pdf
H.R.5511 [117th], - NIST Plumbing Research Act of 2021,Introduced in House (10/08/2021):,https://www.congress.gov/117/bills/hr5511/BILLS-117hr5511ih.pdf
H.R.5519 [117th], - Puerto Rico Data Collection Equality Act,Introduced in House (10/08/2021):,https://www.congress.gov/117/bills/hr5519/BILLS-117hr5519ih.pdf
H.R.5520 [117th], - Literature Selection Technical Review Committee Reform Act of 2021,Introduced in House (10/08/2021):,https://www.congress.gov/117/bills/hr5520/BILLS-117hr5520ih.pdf
H.R.5521 [117th], - Rural Capital Access Act,Introduced in House (10/08/2021):,https://www.congress.gov/117/bills/hr5521/BILLS-117hr5521ih.pdf
H.R.5522 [117th], - Federal Land Asset Inventory Reform Act of 2021,Introduced in House (10/08/2021):,https://www.congress.gov/117/bills/hr5522/BILLS-117hr5522ih.pdf
H.R.5496 [117th], - Clarity for Digital Tokens Act of 2021,Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hr5496/BILLS-117hr5496ih.pdf
H.R.5497 [117th], - BURMA Act of 2021,Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hr5497/BILLS-117hr5497ih.pdf
H.R.5499 [117th], - PROVIDE Act,Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hr5499/BILLS-117hr5499ih.pdf
H.R.5500 [117th], - Voter Choice Act,Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hr5500/BILLS-117hr5500ih.pdf
H.R.5501 [117th], - Ransom Disclosure Act,Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hr5501/BILLS-117hr5501ih.pdf
H.R.5502 [117th], - To require online marketplaces to verify certain information regarding high-volume third party sellers of consumer products on such online marketplaces and to disclose to consumers certain contact and other information regarding such high-volume third party sellers.,Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hr5502/BILLS-117hr5502ih.pdf
H.R.5503 [117th], - Dr. Joanne Smith Memorial Rehabilitation Innovation Centers Act,Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hr5503/BILLS-117hr5503ih.pdf
H.R.5504 [117th], - Urban Waters Federal Partnership Act of 2021,Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hr5504/BILLS-117hr5504ih.pdf
H.R.5505 [117th], - Supply Chain Security and Resilience Act,Introduced in House (10/05/2021):,https://www.congress.gov/117/bills/hr5505/BILLS-117hr5505ih.pdf
H.R.4513 [117th], - Small Business Advanced Cybersecurity Enhancements Act of 2021,Reported in House (10/12/2021):,https://www.congress.gov/117/bills/hr4513/BILLS-117hr4513rh.pdf
H.R.4515 [117th], - Small Business Development Center Cyber Training Act of 2021,Reported in House (10/12/2021):,https://www.congress.gov/117/bills/hr4515/BILLS-117hr4515rh.pdf
H.R.4531 [117th], - 7(a) Loan Agent Oversight Act,Reported in House (10/12/2021):,https://www.congress.gov/117/bills/hr4531/BILLS-117hr4531rh.pdf
H.R.4481 [117th], - Small Business 7(a) Loan Agent Transparency Act,Reported in House (10/12/2021):,https://www.congress.gov/117/bills/hr4481/BILLS-117hr4481rh.pdf
H.R.4350 [117th], - National Defense Authorization Act for Fiscal Year 2022,Engrossed in House (09/23/2021):,https://www.congress.gov/117/bills/hr4350/BILLS-117hr4350eh.pdf
H.R.4256 [117th], - Investing in Main Street Act of 2021,Reported in House (10/12/2021):,https://www.congress.gov/117/bills/hr4256/BILLS-117hr4256rh.pdf
H.R.3469 [117th], - Veteran Entrepreneurship Training Act of 2021,Reported in House (10/12/2021):,https://www.congress.gov/117/bills/hr3469/BILLS-117hr3469rh.pdf
