name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.Res.553 [117th]," - Of inquiry requesting the President and directing the Secretary of Health and Human Services and the Secretary of Homeland Security to transmit, respectively, certain documents to the House of Representatives relating to unaccompanied alien children.",Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hres553/BILLS-117hres553ih.pdf
H.Res.560 [117th]," - Congratulating the Milwaukee Bucks, and the fans of the Milwaukee Bucks around the world, on winning the 2021 National Basketball Association championship.",Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hres560/BILLS-117hres560ih.pdf
H.Res.552 [117th], - Recognizing the importance of independent living for individuals with disabilities made possible by the Americans with Disabilities Act of 1990 and calling for further action to strengthen home and community living for individuals with disabilities.,Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hres552/BILLS-117hres552ih.pdf
H.Res.556 [117th]," - Recognizing the importance of access to comprehensive, high-quality, life-affirming medical care for women of all ages.",Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hres556/BILLS-117hres556ih.pdf
H.Res.557 [117th], - Expressing the sense of the House of Representatives against the malignant and metastasizing ideology of anti-Semitism.,Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hres557/BILLS-117hres557ih.pdf
H.Res.558 [117th], - Urging the European Union to designate Hizballah in its entirety as a terrorist organization.,Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hres558/BILLS-117hres558ih.pdf
H.Res.554 [117th], - Raising a question of the privileges of the House.,Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hres554/BILLS-117hres554ih.pdf
H.Res.555 [117th]," - Providing for consideration of the bill (H.R. 4502) making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2022, and for other purposes; and for other purposes.",Reported in House (07/26/2021):,https://www.congress.gov/117/bills/hres555/BILLS-117hres555rh.pdf
H.R.4679 [117th]," - To designate the Federal building located at 1200 New Jersey Avenue Southeast in Washington, DC, as the Norman Yoshio Mineta Federal Building.",Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hr4679/BILLS-117hr4679ih.pdf
H.Res.561 [117th]," - Recognizing and celebrating the 200th anniversary of the entry of Missouri, the Show Me State, into the Union as the 24th State.",Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hres561/BILLS-117hres561ih.pdf
H.Res.562 [117th]," - Supporting the designation of August 24, 2021, as Kobe Bryant Day.",Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hres562/BILLS-117hres562ih.pdf
H.Res.559 [117th], - Expressing the Nation’s sincerest appreciation for the service of the World War II Filipino veterans who fought in the Armed Forces on the 80th anniversary of President Franklin D. Roosevelt’s military order.,Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hres559/BILLS-117hres559ih.pdf
H.R.4620 [117th]," - To amend the Investment Advisers Act of 1940 to limit the exemption provided for family offices from the definition of an investment adviser, and for other purposes.",Introduced in House (07/22/2021):,https://www.congress.gov/117/bills/hr4620/BILLS-117hr4620ih.pdf
H.R.4616 [117th], - Adjustable Interest Rate (LIBOR) Act of 2021,Introduced in House (07/22/2021):,https://www.congress.gov/117/bills/hr4616/BILLS-117hr4616ih.pdf
