name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.R.4996 [117th], - Ocean Shipping Reform Act of 2021,Introduced in House (08/10/2021):,https://www.congress.gov/117/bills/hr4996/BILLS-117hr4996ih.pdf
H.R.4979 [117th], - Maintaining Access to Essential Services Act of 2021,Introduced in House (08/06/2021):,https://www.congress.gov/117/bills/hr4979/BILLS-117hr4979ih.pdf
H.R.4944 [117th], - Helping Kids Cope Act of 2021,Introduced in House (08/06/2021):,https://www.congress.gov/117/bills/hr4944/BILLS-117hr4944ih.pdf
H.R.4948 [117th], - Choice Neighborhoods Initiative Act of 2021,Introduced in House (08/06/2021):,https://www.congress.gov/117/bills/hr4948/BILLS-117hr4948ih.pdf
H.R.4895 [117th], - SUPPORT Act of 2021,Introduced in House (07/30/2021):,https://www.congress.gov/117/bills/hr4895/BILLS-117hr4895ih.pdf
H.R.4902 [117th], - Improving Diaper Affordability Act of 2021,Introduced in House (07/30/2021):,https://www.congress.gov/117/bills/hr4902/BILLS-117hr4902ih.pdf
H.R.4900 [117th], - Protect the Capitol Act of 2021,Introduced in House (07/30/2021):,https://www.congress.gov/117/bills/hr4900/BILLS-117hr4900ih.pdf
H.R.4901 [117th], - Public Housing Procurement Improvement Act of 2021,Introduced in House (07/30/2021):,https://www.congress.gov/117/bills/hr4901/BILLS-117hr4901ih.pdf
H.R.4903 [117th], - Main Street Efficiency Act of 2021,Introduced in House (07/30/2021):,https://www.congress.gov/117/bills/hr4903/BILLS-117hr4903ih.pdf
H.R.4689 [117th], - Robert Cleckler Bowden Congressional Gold Medal Act,Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hr4689/BILLS-117hr4689ih.pdf
H.R.4695 [117th], - Eleanor Smith Inclusive Home Design Act of 2021,Introduced in House (07/26/2021):,https://www.congress.gov/117/bills/hr4695/BILLS-117hr4695ih.pdf
H.R.4669 [117th], - Capping Costs for Consumers Act of 2021,Introduced in House (07/22/2021):,https://www.congress.gov/117/bills/hr4669/BILLS-117hr4669ih.pdf
H.R.4554 [117th], - Care That’s Fair Act,Introduced in House (07/20/2021):,https://www.congress.gov/117/bills/hr4554/BILLS-117hr4554ih.pdf
H.R.4544 [117th], - WORK Act,Introduced in House (07/19/2021):,https://www.congress.gov/117/bills/hr4544/BILLS-117hr4544ih.pdf
H.R.4521 [117th], - Bioeconomy Research and Development Act of 2021,Introduced in House (07/19/2021):,https://www.congress.gov/117/bills/hr4521/BILLS-117hr4521ih.pdf
H.R.4487 [117th], - SAVE North Atlantic Right Whales Act of 2021,Introduced in House (07/16/2021):,https://www.congress.gov/117/bills/hr4487/BILLS-117hr4487ih.pdf
H.R.4194 [117th], - The People’s Response Act,Introduced in House (06/28/2021):,https://www.congress.gov/117/bills/hr4194/BILLS-117hr4194ih.pdf
