date,url
11/04/2021,https://www.congress.gov/congressional-record/2021/11/4/daily-digest
11/05/2021,https://www.congress.gov/congressional-record/2021/11/5/daily-digest
11/09/2021,https://www.congress.gov/congressional-record/2021/11/9/daily-digest
