date,type,title,sponsor,committees,latest_action,tracker,url
09/20/2021,BILL,2020 WHIP+ Reauthorization Act,"Rep. Thompson, Mike [D-CA-5]", House - Agriculture        ,"House - 09/20/2021 Placed on the Union Calendar, Calendar No. 89. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/267?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
09/20/2021,BILL,"To name the Department of Veterans Affairs community-based outpatient clinic in Gaylord, Michigan, as the ""Navy Corpsman Steve Andrews Department of Veterans Affairs Health Care Clinic"".","Rep. Bergman, Jack [R-MI-1]", House - Veterans' Affairs        ,House - 09/20/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1281?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
09/20/2021,BILL,"To name the Department of Veterans Affairs community-based outpatient clinic in Columbus, Georgia, as the ""Robert S. Poydasheff VA Clinic"".","Rep. Bishop, Sanford D., Jr. [D-GA-2]", House - Veterans' Affairs        ,House - 09/20/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3475?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
09/20/2021,BILL,"To name the Department of Veterans Affairs community-based outpatient clinic in Aurora, Colorado, as the ""Lieutenant Colonel John W. Mosley VA Clinic"".","Rep. Crow, Jason [D-CO-6]", House - Veterans' Affairs        ,House - 09/20/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4172?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
09/20/2021,BILL,"To direct the Administrator of General Services to ensure that the construction and acquisition of public buildings in the United States adheres to the guiding principles for Federal architecture, and for other purposes.","Rep. Titus, Dina [D-NV-1]", House - Transportation and Infrastructure        ,"House - 09/20/2021 Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5291?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
09/20/2021,BILL,"To amend title 38, United States Code, to extend and modify certain authorities and requirements relating to the Department of Veterans Affairs, and for other purposes.","Rep. Mrvan, Frank J. [D-IN-1]", House - Veterans' Affairs; Budget        ,House - 09/20/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/5293?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
09/20/2021,BILL,Make the Migrant Protection Protocols Mandatory Act of 2021,"Rep. Williams, Roger [R-TX-25]", House - Judiciary        ,House - 09/20/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5294?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
09/20/2021,BILL,Every Veteran Counts Act of 2021,"Rep. Brownley, Julia [D-CA-26]", House - Veterans' Affairs        ,House - 09/20/2021 Referred to the House Committee on Veterans' Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5295?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
09/20/2021,BILL,"To reduce the health risks of heat by establishing the National Integrated Heat Health Information System Program within the National Oceanic and Atmospheric Administration and the National Integrated Heat Health Information System Interagency Committee to improve extreme heat preparedness, planning, and response, requiring a study, and establishing financial assistance programs to address heat effects, and for other purposes.","Rep. Crist, Charlie [D-FL-13]"," House - Energy and Commerce; Science, Space, and Technology        ","House - 09/20/2021 Referred to the Committee on Energy and Commerce, and in addition to the Committee on Science, Space, and Technology, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5296?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
09/20/2021,BILL,"To designate the POW/MIA Memorial and Museum in Jacksonville, Florida, as the National POW/MIA Memorial and Museum, and for other purposes.","Rep. Lawson, Al, Jr. [D-FL-5]", House - Veterans' Affairs; Natural Resources        ,"House - 09/20/2021 Referred to the Committee on Veterans' Affairs, and in addition to the Committee on Natural Resources, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5297?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-09-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
