date,type,title,sponsor,committees,latest_action,tracker,url
10/20/2021,BILL,Drug-Free Communities Pandemic Relief Act,"Rep. Joyce, David P. [R-OH-14]", House - Energy and Commerce        ,House - 10/20/2021 The title of the measure was amended. Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/654?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-20%5C%22%22%5D%7D&s=1&r=1
10/18/2021,BILL,National Defense Authorization Act for Fiscal Year 2022,"Rep. Smith, Adam [D-WA-9]", House - Armed Services        ,Senate - 10/18/2021 Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 144. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4350?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-18%5C%22%22%5D%7D&s=1&r=1
10/20/2021,BILL,"To designate the facility of the United States Postal Service located at 40 Fulton Street in Middletown, New York, as the ""Benjamin A. Gilman Post Office Building"".","Rep. Maloney, Sean Patrick [D-NY-18]", House - Oversight and Reform        ,House - 10/20/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/767?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-20%5C%22%22%5D%7D&s=1&r=2
10/20/2021,BILL,"To designate the facility of the United States Postal Service located at 3493 Burnet Avenue in Cincinnati, Ohio, as the ""John H. Leahr and Herbert M. Heilbrun Post Office"".","Rep. Wenstrup, Brad R. [R-OH-2]", House - Oversight and Reform        ,House - 10/20/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/960?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-20%5C%22%22%5D%7D&s=1&r=3
10/20/2021,BILL,Free Veterans from Fees Act,"Rep. Steube, W. Gregory [R-FL-17]", House - Natural Resources | Senate - Energy and Natural Resources        ,Senate - 10/20/2021 Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1029?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-20%5C%22%22%5D%7D&s=1&r=4
10/20/2021,BILL,"To designate the facility of the United States Postal Service located at 1 League in Irvine, California, as the ""Tuskegee Airman Lieutenant Colonel Robert J. Friend Memorial Post Office Building"".","Rep. Porter, Katie [D-CA-45]", House - Oversight and Reform        ,House - 10/20/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1170?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-20%5C%22%22%5D%7D&s=1&r=5
10/20/2021,BILL,"To designate the facility of the United States Postal Service located at 132 North Loudoun Street, Suite 1 in Winchester, Virginia, as the ""Patsy Cline Post Office"".","Rep. Wexton, Jennifer [D-VA-10]", House - Oversight and Reform        ,House - 10/20/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1444?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-20%5C%22%22%5D%7D&s=1&r=6
10/20/2021,BILL,Guidance Clarity Act of 2021,"Rep. Luetkemeyer, Blaine [R-MO-3]", House - Oversight and Reform        ,House - 10/20/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1508?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-20%5C%22%22%5D%7D&s=1&r=7
10/20/2021,BILL,"To designate the facility of the United States Postal Service located at 17 East Main Street in Herington, Kansas, as the ""Captain Emil J. Kapaun Post Office Building"".","Rep. Mann, Tracey [R-KS-1]", House - Oversight and Reform        ,House - 10/20/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2044?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-20%5C%22%22%5D%7D&s=1&r=8
10/20/2021,BILL,State Opioid Response Grant Authorization Act of 2021,"Rep. Trone, David J. [D-MD-6]", House - Energy and Commerce        ,House - 10/20/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2379?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-20%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-20%5C%22%22%5D%7D&s=1&r=9
