date,type,title,sponsor,committees,latest_action,tracker,url
08/17/2021,BILL,John R. Lewis Voting Rights Advancement Act of 2021,"Rep. Sewell, Terri A. [D-AL-7]", House - Judiciary        ,House - 08/17/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/17/2021,BILL,Helping Seniors Afford Health Care Act,"Rep. Blunt Rochester, Lisa [D-DE-At Large]", House - Energy and Commerce; Ways and Means        ,"House - 08/17/2021 Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5040?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/17/2021,BILL,GREATER Revitalization of Shopping Centers Act of 2021,"Rep. Bourdeaux, Carolyn [D-GA-7]", House - Financial Services        ,House - 08/17/2021 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5041?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
08/17/2021,BILL,"To provide that section 216 of Executive Order 14008 shall have no force or effect, and for other purposes.","Rep. Cheney, Liz [R-WY-At Large]"," House - Natural Resources; Agriculture; Science, Space, and Technology        ","House - 08/17/2021 Referred to the Committee on Natural Resources, and in addition to the Committees on Agriculture, and Science, Space, and Technology, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5042?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
08/17/2021,BILL,Federal Disaster Housing Stability Act of 2021,"Rep. Demings, Val Butler [D-FL-10]", House - Financial Services        ,House - 08/17/2021 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5043?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
08/17/2021,BILL,Preserving the MotorCities Heritage Act,"Rep. Dingell, Debbie [D-MI-12]", House - Natural Resources        ,House - 08/17/2021 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5044?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
08/17/2021,BILL,Blockchain Regulatory Certainty Act,"Rep. Emmer, Tom [R-MN-6]", House - Financial Services        ,House - 08/17/2021 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5045?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
08/17/2021,BILL,Holding Countries Accountable for Negligent Chemical and Biological Programs Act,"Rep. Feenstra, Randy [R-IA-4]", House - Foreign Affairs; Financial Services; Oversight and Reform        ,"House - 08/17/2021 Referred to the Committee on Foreign Affairs, and in addition to the Committees on Financial Services, and Oversight and Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5046?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
08/17/2021,BILL,Empowering Local Curriculum Act,"Rep. Good, Bob [R-VA-5]", House - Education and Labor        ,House - 08/17/2021 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5047?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
08/17/2021,BILL,SNAP Act of 2021,"Rep. Kuster, Ann M. [D-NH-2]", House - Agriculture        ,House - 08/17/2021 Referred to the House Committee on Agriculture. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5048?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
08/17/2021,BILL,No Time Limit for Justice Act,"Rep. Moore, Gwen [D-WI-4]", House - Judiciary        ,House - 08/17/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5049?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=11
08/17/2021,BILL,Social Security Enhancement and Protection Act of 2021,"Rep. Moore, Gwen [D-WI-4]", House - Ways and Means        ,House - 08/17/2021 Referred to the House Committee on Ways and Means. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5050?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=12
08/17/2021,BILL,"To designate the Little Wekiva River as a scenic river, and for other purposes.","Rep. Murphy, Stephanie N. [D-FL-7]", House - Natural Resources        ,House - 08/17/2021 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5051?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=13
08/17/2021,BILL,National Commission to Combat Workplace Sexual Harassment Act,"Del. Norton, Eleanor Holmes [D-DC-At Large]", House - Education and Labor        ,House - 08/17/2021 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5052?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=14
08/17/2021,CONCURRENT RESOLUTION,"Supporting the designation of August 18, 2021, as ""Congressional Startup Day"".","Rep. Phillips, Dean [D-MN-3]", House - Energy and Commerce        ,House - 08/17/2021 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/47?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-17%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=15
