date,type,title,sponsor,committees,latest_action,tracker,url
01/12/2022,BILL,Guard and Reserve GI Bill Parity Act of 2021,"Rep. Levin, Mike [D-CA-49]", House - Veterans' Affairs        ,House - 01/12/2022 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1836?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=1
01/12/2022,BILL,"To establish the Digital Literacy and Equity Commission, and for other purposes.","Rep. Lawrence, Brenda L. [D-MI-14]", House - Energy and Commerce        ,House - 01/12/2022 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6373?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=2
01/12/2022,BILL,To implement the recommendations of the Inspector General of the Department of Defense with respect to mitigation of foreign suppliers in the pharmaceutical supply chain of the Department of Defense.,"Rep. Houlahan, Chrissy [D-PA-6]", House - Armed Services        ,House - 01/12/2022 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6374?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=3
01/12/2022,BILL,"To permit COPS grants to be used for the purpose of increasing the compensation and hiring of law enforcement officers, and for other purposes.","Rep. Rice, Tom [R-SC-7]", House - Judiciary        ,House - 01/12/2022 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6375?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=4
01/12/2022,BILL,"To amend title 38, United States Code, to extend eligibility for a certain work-study allowance paid by the Secretary of Veterans Affairs to certain individuals who pursue programs of rehabilitation, education, or training on at least a half-time basis, and for other purposes.","Rep. Axne, Cynthia [D-IA-3]", House - Veterans' Affairs        ,House - 01/12/2022 Referred to the House Committee on Veterans' Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6376?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=5
01/12/2022,BILL,"To direct the Secretary of Health and Human Services to purchase and make available for free rapid tests for SARS-CoV-2, and for other purposes.","Rep. Beyer, Donald S., Jr. [D-VA-8]", House - Energy and Commerce; Financial Services; Ways and Means        ,"House - 01/12/2022 Referred to the Committee on Energy and Commerce, and in addition to the Committees on Financial Services, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6377?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=6
01/12/2022,BILL,"To require the Secretary of Homeland Security to notify the Governor of a State prior to the date on which any alien without lawful status under the immigration laws is transported to, housed in, or resettled in such State, and for other purposes.","Rep. Brooks, Mo [R-AL-5]", House - Judiciary        ,House - 01/12/2022 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6378?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=7
01/12/2022,BILL,"To amend the Federal Reserve Act to bring the non-monetary policy related functions of the Board of Governors of the Federal Reserve System into the appropriations process, and for other purposes.","Rep. Davidson, Warren [R-OH-8]", House - Financial Services        ,House - 01/12/2022 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6379?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=8
01/12/2022,BILL,"To direct the Secretary of Education to establish a grant program to make grants to the parents of students enrolled in elementary schools or secondary schools that, for any reason related to COVID-19, are failing to provide in-person instruction for each enrolled student for each school day of school year 2021-2022, and for other purposes.","Rep. Davis, Rodney [R-IL-13]", House - Education and Labor        ,House - 01/12/2022 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6380?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=9
01/12/2022,BILL,"To assist entrepreneurs and support development of the creative economy, and for other purposes.","Rep. Dingell, Debbie [D-MI-12]", House - Small Business; Transportation and Infrastructure; Financial Services        ,"House - 01/12/2022 Referred to the Committee on Small Business, and in addition to the Committees on Transportation and Infrastructure, and Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6381?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=10
01/12/2022,BILL,"To nullify the order of the Mayor of the District of Columbia imposing a vaccine entry requirement for certain establishments and facilities, and for other purposes.","Rep. Gaetz, Matt [R-FL-1]", House - Oversight and Reform        ,House - 01/12/2022 Referred to the House Committee on Oversight and Reform. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6382?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=11
01/12/2022,BILL,"To prohibit the purchase of public or private real estate located in the United States by foreign persons, and for other purposes.","Rep. Gohmert, Louie [R-TX-1]", House - Foreign Affairs        ,House - 01/12/2022 Referred to the House Committee on Foreign Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6383?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-12%5C%22%22%5D%7D&s=1&r=12
