date,url
07/16/2021,https://www.congress.gov/congressional-record/2021/7/16/daily-digest
07/20/2021,https://www.congress.gov/congressional-record/2021/7/20/daily-digest
07/19/2021,https://www.congress.gov/congressional-record/2021/7/19/daily-digest
07/15/2021,https://www.congress.gov/congressional-record/2021/7/15/daily-digest
