date,type,title,sponsor,committees,latest_action,tracker,url
01/11/2022,BILL,EVEST Act,"Rep. Takano, Mark [D-CA-41]", House - Veterans' Affairs        ,House - 01/11/2022 Rule ,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4673?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-11%5C%22%22%5D%7D&s=1&r=1
01/11/2022,BILL,MOVE Act,"Rep. Brown, Shontel M. [D-OH-11]", House - Veterans' Affairs; Transportation and Infrastructure        ,"House - 01/11/2022 Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6356?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-11%5C%22%22%5D%7D&s=1&r=2
01/11/2022,BILL,"To direct the Surface Transportation Board to require any high-speed rail project to acquire all land for the project before starting construction, and for other purposes.","Rep. Ellzey, Jake [R-TX-6]", House - Transportation and Infrastructure        ,"House - 01/11/2022 Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6365?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-11%5C%22%22%5D%7D&s=1&r=3
01/11/2022,BILL,To address the needs of individuals with disabilities within the Jeanne Clery Disclosure of Campus Security Policy and Campus Crime Statistics Act.,"Rep. Dingell, Debbie [D-MI-12]", House - Education and Labor        ,House - 01/11/2022 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6371?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-11%5C%22%22%5D%7D&s=1&r=4
01/11/2022,BILL,Tribal Medical Supplies Stockpile Access Act of 2022,"Rep. Gallego, Ruben [D-AZ-7]", House - Energy and Commerce        ,House - 01/11/2022 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6372?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-11%5C%22%22%5D%7D&s=1&r=5
01/11/2022,JOINT RESOLUTION,"Amending title 36, United States Code, to direct the President to issue an annual proclamation establishing Democracy Day.","Rep. Phillips, Dean [D-MN-3]", House - Oversight and Reform        ,House - 01/11/2022 Referred to the House Committee on Oversight and Reform. (,Introduced,https://www.congress.gov/bill/117th-congress/house-joint-resolution/68?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-11%5C%22%22%5D%7D&s=1&r=6
01/11/2022,RESOLUTION,"Providing for consideration of the bill (H.R. 1836) to amend title 38, United States Code, to ensure that the time during which members of the Armed Forces serve on active duty for training qualifies for educational assistance under the Post-9/11 Educational Assistance Program of the Department of Veterans Affairs, and for other purposes; providing for consideration of the bill (H.R. 4673) to amend title 38, United States Code, to provide for the automatic enrollment of eligible veterans in patient enrollment system of Department of Veterans Affairs, and for other purposes; and for other purposes.","Rep. Perlmutter, Ed [D-CO-7]", House - Rules        ,House - 01/11/2022 Motion to reconsider laid on the table Agreed to without objection. (,Agreed to in House,https://www.congress.gov/bill/117th-congress/house-resolution/860?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-11%5C%22%22%5D%7D&s=1&r=7
01/11/2022,RESOLUTION,"Raising awareness and encouraging the prevention of stalking by designating January 2022 as ""National Stalking Awareness Month"".","Rep. Fitzpatrick, Brian K. [R-PA-1]", House - Judiciary        ,House - 01/11/2022 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/865?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-11%5C%22%22%5D%7D&s=1&r=8
01/11/2022,BILL,Emmett Till and Mamie Till-Mobley Congressional Gold Medal Act of 2021,"Sen. Burr, Richard [R-NC]"," Senate - Banking, Housing, and Urban Affairs        ",Senate - 01/11/2022 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/senate-bill/450?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-11%5C%22%22%5D%7D&s=1&r=9
01/11/2022,BILL,Supply Chain Security Training Act of 2021,"Sen. Peters, Gary C. [D-MI]", Senate - Homeland Security and Governmental Affairs        ,Senate - 01/13/2022 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/senate-bill/2201?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-11%5C%22%22%5D%7D&s=1&r=10
