date,type,title,sponsor,committees,latest_action,tracker,url
08/24/2021,RESOLUTION,"Providing for consideration of the bill (H.R. 4) to amend the Voting Rights Act of 1965 to revise the criteria for determining which States and political subdivisions are subject to section 4 of the Act, and for other purposes; providing for consideration of the Senate amendment to the bill (H.R. 3684) to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes; and providing for the adoption of the concurrent resolution (S. Con. Res. 14) setting forth the congressional budget for the United States Government for fiscal year 2022 and setting forth the appropriate budgetary levels for fiscal years 2023 through 2031; and for other purposes.","Rep. Neguse, Joe [D-CO-2]", House - Rules        ,"House - 08/24/2021 Placed on the House Calendar, Calendar No. 31. (",Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/594?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-24%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/23/2021,BILL,"To direct the Secretary of Defense to submit to Congress daily reports on the evacuation of citizens and permanent residents of the United States from Afghanistan, and for other purposes.","Rep. Gallagher, Mike [R-WI-8]", House - Armed Services        ,House - 08/23/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5071?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/18/2021,BILL,Future of Agricultural Resiliency And Modernization Act,"Rep. Harder, Josh [D-CA-10]", House - Agriculture        ,House - 08/18/2021 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4763?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/23/2021,BILL,"To authorize use of rental assistance amounts for individuals and families from Afghanistan, and for other purposes.","Rep. Bera, Ami [D-CA-7]", House - Financial Services        ,House - 08/23/2021 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5072?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/23/2021,BILL,"To improve the Veterans Crisis Line of the Department of Veterans Affairs, and for other purposes.","Rep. Delgado, Antonio [D-NY-19]", House - Veterans' Affairs        ,House - 08/23/2021 Referred to the House Committee on Veterans' Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5073?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
08/18/2021,BILL,Tree Spiking Mitigation Act of 2021,"Rep. Newhouse, Dan [R-WA-4]", House - Natural Resources; Agriculture        ,House - 08/18/2021 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4842?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/18/2021,RESOLUTION,"Honoring Mr. Steve Verett for more than 24 years of dedicated service to the cotton industry and to Plains Cotton Growers, Inc.","Rep. Arrington, Jodey C. [R-TX-19]", House - Agriculture        ,House - 08/18/2021 Referred to the Subcommittee on General Farm Commodities and Risk Management. (,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/581?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
08/23/2021,BILL,"To prohibit the United States Government from charging fees to citizens or lawful permanent residents of the United States in exchange for evacuation from a foreign country due to an emergency situation of a military nature, and for other purposes.","Rep. Gimenez, Carlos A. [R-FL-26]", House - Foreign Affairs; Armed Services        ,"House - 08/23/2021 Referred to the Committee on Foreign Affairs, and in addition to the Committee on Armed Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5074?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
08/23/2021,BILL,"To amend title 28, United States Code, to provide for the expedited review of actions to which the President is a party, and for other purposes.","Rep. Lieu, Ted [D-CA-33]", House - Judiciary        ,House - 08/23/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5075?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
08/23/2021,BILL,"To amend title 18, United States Code, to prohibit executive branch officials from engaging in election interference, and for other purposes.","Rep. Lieu, Ted [D-CA-33]", House - Judiciary        ,House - 08/23/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5076?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
08/23/2021,BILL,"To study and facilitate the abatement and removal of environmental hazards in homes rehabilitated with community participation, and for other purposes.","Rep. Maloney, Sean Patrick [D-NY-18]", House - Financial Services        ,House - 08/23/2021 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5077?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
08/23/2021,BILL,To amend the Internal Revenue Code of 1986 to increase the amount that can be withdrawn without penalty from individual retirement plans as first-time homebuyer distributions.,"Rep. Maloney, Sean Patrick [D-NY-18]", House - Ways and Means        ,House - 08/23/2021 Referred to the House Committee on Ways and Means. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5078?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
08/23/2021,BILL,"To provide liability protection for elementary schools, secondary schools, and institutions of higher education during the COVID-19 public health emergency, and for other purposes.","Rep. Murphy, Gregory [R-NC-3]", House - Judiciary        ,House - 08/23/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5079?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
08/23/2021,BILL,"To amend title 18, United States Code, to prohibit a person who fails to meet age and residential requirements from shipping, transporting, possessing, or receiving firearms and ammunition, to increase the penalties for transfer of a firearm to any person who is under indictment, and for other purposes.","Rep. Neguse, Joe [D-CO-2]", House - Judiciary        ,House - 08/23/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5080?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
