date,type,title,sponsor,committees,latest_action,tracker,url
04/19/2022,LAW,Save the Liberty Theatre Act of 2021,"Rep. Johnson, Mike [R-LA-4]", House - Natural Resources        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/3197?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-19%5C%22%22%5D%7D&s=1&r=1
04/19/2022,LAW,Shadow Wolves Enhancement Act,"Rep. Katko, John [R-NY-24]", House - Homeland Security        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/5681?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-19%5C%22%22%5D%7D&s=1&r=2
04/15/2022,BILL,I–70 Detour Act,"Rep. Boebert, Lauren [R-CO-3]", House - Transportation and Infrastructure; Rules        ,House - 04/15/2022 Referred to the Subcommittee on Highways and Transit. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7501?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-15%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-15%5C%22%22%5D%7D&s=1&r=1
04/15/2022,BILL,"To direct the Corps of Engineers to develop a comprehensive plan for Lake Okeechobee and northern estuaries ecosystem restoration, and for other purposes.","Rep. Mast, Brian J. [R-FL-18]", House - Transportation and Infrastructure        ,House - 04/15/2022 Referred to the Subcommittee on Water Resources and Environment. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7520?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-15%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-15%5C%22%22%5D%7D&s=1&r=2
04/15/2022,BILL,Helicopter Passenger Protection Act,"Rep. Neguse, Joe [D-CO-2]", House - Ways and Means; Transportation and Infrastructure        ,House - 04/15/2022 Referred to the Subcommittee on Aviation. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7521?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-15%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-15%5C%22%22%5D%7D&s=1&r=3
04/18/2022,BILL,"To amend the Federal Insecticide, Fungicide, and Rodenticide Act to prohibit the local regulation of pesticide use, and for other purposes.","Rep. Davis, Rodney [R-IL-13]", House - Agriculture        ,"House - 04/18/2022 Referred to the Subcommittee on Biotechnology, Horticulture, and Research. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7266?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-18%5C%22%22%5D%7D&s=1&r=1
04/18/2022,BILL,Feed Hungry Veterans Act of 2022,"Rep. Hayes, Jahana [D-CT-5]", House - Agriculture        ,"House - 04/18/2022 Referred to the Subcommittee on Nutrition, Oversight, and Department Operations. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7272?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-18%5C%22%22%5D%7D&s=1&r=2
04/18/2022,BILL,American Beef Labeling Act of 2022,"Rep. Gooden, Lance [R-TX-5]", House - Agriculture; Ways and Means        ,House - 04/18/2022 Referred to the Subcommittee on Livestock and Foreign Agriculture. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7291?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-18%5C%22%22%5D%7D&s=1&r=3
04/18/2022,BILL,"To restart oil and gas leasing and permitting on Federal land, and for other purposes.","Rep. Burgess, Michael C. [R-TX-26]", House - Natural Resources; Agriculture        ,House - 04/18/2022 Referred to the Subcommittee on Conservation and Forestry. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7397?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-18%5C%22%22%5D%7D&s=1&r=4
04/18/2022,BILL,Prohibit Wildlife Killing Contests Act of 2022,"Rep. Cohen, Steve [D-TN-9]", House - Natural Resources; Agriculture        ,House - 04/18/2022 Referred to the Subcommittee on Livestock and Foreign Agriculture. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7398?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-18%5C%22%22%5D%7D&s=1&r=5
