date,url
07/26/2021,https://www.congress.gov/congressional-record/2021/7/26/daily-digest
07/22/2021,https://www.congress.gov/congressional-record/2021/7/22/daily-digest
07/21/2021,https://www.congress.gov/congressional-record/2021/7/21/daily-digest
