date,type,title,sponsor,committees,latest_action,tracker,url
05/02/2022,BILL,RECA Extension Act of 2022,"Sen. Lee, Mike [R-UT]",,Senate - 05/02/2022 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/senate-bill/4119?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-02%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-02%5C%22%22%5D%7D&s=1&r=1
05/02/2022,BILL,"A bill to amend the Wild and Scenic Rivers Act to designate certain segments of the Housatonic River in the State of Connecticut as components of the National Wild and Scenic Rivers System, and for other purposes.","Sen. Murphy, Christopher [D-CT]", Senate - Energy and Natural Resources        ,Senate - 05/02/2022 Read twice and referred to the Committee on Energy and Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/4122?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-02%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-02%5C%22%22%5D%7D&s=1&r=2
05/02/2022,BILL,"A bill to require a report on Federal support of the cybersecurity of commercial satellite systems, and for other purposes.","Sen. Ossoff, Jon [D-GA]", Senate - Homeland Security and Governmental Affairs        ,Senate - 05/02/2022 Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/4123?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-02%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-02%5C%22%22%5D%7D&s=1&r=3
05/02/2022,BILL,"A bill to prohibit the use of Federal funds for the Disinformation Governance Board of the Department of Homeland Security, and for other purposes.","Sen. Cotton, Tom [R-AR]", Senate - Homeland Security and Governmental Affairs        ,Senate - 05/02/2022 Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/4124?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-02%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-02%5C%22%22%5D%7D&s=1&r=4
05/02/2022,CONCURRENT RESOLUTION,"A concurrent resolution declaring a state of emergency due to the Russian invasion of Ukraine, in order to establish a waiver of the minimum tonnage requirements of section 55305 of title 46, United States Code.","Sen. Ernst, Joni [R-IA]"," Senate - Commerce, Science, and Transportation        ","Senate - 05/02/2022 Referred to the Committee on Commerce, Science, and Transportation. (text: CR ",Introduced,https://www.congress.gov/bill/117th-congress/senate-concurrent-resolution/37?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-02%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-02%5C%22%22%5D%7D&s=1&r=5
05/02/2022,RESOLUTION,"A resolution supporting the goals and ideals of ""National High School Seniors Voter Registration Day"".","Sen. Cassidy, Bill [R-LA]", Senate - Rules and Administration        ,Senate - 05/02/2022 Referred to the Committee on Rules and Administration. (text: CR ,Introduced,https://www.congress.gov/bill/117th-congress/senate-resolution/606?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-02%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-02%5C%22%22%5D%7D&s=1&r=6
05/02/2022,RESOLUTION,"A resolution supporting the designation of the week of May 1, 2022, as ""Children's Mental Health Awareness Week"" and May 5, 2022, as ""Children's Mental Health Awareness Day"".","Sen. King, Angus S., Jr. [I-ME]"," Senate - Health, Education, Labor, and Pensions        ","Senate - 05/02/2022 Referred to the Committee on Health, Education, Labor, and Pensions. (text: CR ",Introduced,https://www.congress.gov/bill/117th-congress/senate-resolution/607?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-02%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-02%5C%22%22%5D%7D&s=1&r=7
05/02/2022,RESOLUTION,A resolution expressing the sense of Congress about the need to stop excessive price increases by oil and gas companies and the importance of rapidly transitioning to a clean energy economy.,"Sen. Merkley, Jeff [D-OR]", Senate - Energy and Natural Resources        ,Senate - 05/02/2022 Referred to the Committee on Energy and Natural Resources. (text: CR ,Introduced,https://www.congress.gov/bill/117th-congress/senate-resolution/608?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-02%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-02%5C%22%22%5D%7D&s=1&r=8
04/29/2022,LAW,Modernizing Access to Our Public Land Act,"Rep. Moore, Blake D. [R-UT-1]", House - Natural Resources; Agriculture; Transportation and Infrastructure        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/3113?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-29%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-29%5C%22%22%5D%7D&s=1&r=1
04/29/2022,BILL,Broadband Internet Connections for Rural America Act,"Rep. Scott, David [D-GA-13]", House - Agriculture; Energy and Commerce        ,"House - 04/29/2022 House Committee on Energy and Commerce Granted an extension for further consideration ending not later than May 6, 2022. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4374?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-04-29%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-04-29%5C%22%22%5D%7D&s=1&r=2
