date,type,title,sponsor,committees,latest_action,tracker,url
11/06/2021,BILL,Build Back Better Act,"Rep. Yarmuth, John A. [D-KY-3]", House - Budget        ,House - 11/06/2021 Rule ,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5376?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-06%5C%22%22%5D%7D&s=1&r=1
11/06/2021,RESOLUTION,Providing for consideration of the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con. Res. 14; and for other purposes.,"Rep. McGovern, James P. [D-MA-2]", House - Rules        ,House - 11/06/2021 Motion to reconsider laid on the table Agreed to without objection. (,Agreed to in House,https://www.congress.gov/bill/117th-congress/house-resolution/774?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-06%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-06%5C%22%22%5D%7D&s=1&r=2
11/10/2021,LAW,Ensuring Compliance Against Drug Diversion Act of 2021,"Rep. Griffith, H. Morgan [R-VA-9]", House - Energy and Commerce; Judiciary; Budget | Senate - Judiciary        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/1899?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-10%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-10%5C%22%22%5D%7D&s=1&r=1
11/08/2021,BILL,Infrastructure Investment and Jobs Act,"Rep. DeFazio, Peter A. [D-OR-4]", House - Transportation and Infrastructure        ,,To President,https://www.congress.gov/bill/117th-congress/house-bill/3684?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-08%5C%22%22%5D%7D&s=1&r=1
11/10/2021,LAW,RENACER Act,"Sen. Menendez, Robert [D-NJ]", Senate - Foreign Relations        ,,Became Law,https://www.congress.gov/bill/117th-congress/senate-bill/1064?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-10%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-10%5C%22%22%5D%7D&s=1&r=2
11/08/2021,BILL,"To incentivize innovative transportation corridors to reduce carbon and GHG emissions, to provide a tax structure that allows for certain investments in public transportation systems, and to enable the fossil fuel workforce to transition to sustainable work sectors.","Rep. DeSaulnier, Mark [D-CA-11]", House - Transportation and Infrastructure; Ways and Means; Education and Labor; Energy and Commerce        ,House - 11/08/2021 Referred to the Subcommittee on Highways and Transit. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5896?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-08%5C%22%22%5D%7D&s=1&r=2
11/08/2021,RESOLUTION,"Expressing support for the recognition of the week of November 7 through November 14, 2021, as ""Drowsy Driving Prevention Week"".","Rep. Dean, Madeleine [D-PA-4]", House - Transportation and Infrastructure        ,House - 11/08/2021 Referred to the Subcommittee on Highways and Transit. (,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/778?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-08%5C%22%22%5D%7D&s=1&r=3
11/08/2021,BILL,Protecting America's First Responders Act of 2021,"Sen. Grassley, Chuck [R-IA]", Senate - Judiciary        ,Senate - 11/08/2021 Message on Senate action sent to the House. (,Resolving Differences,https://www.congress.gov/bill/117th-congress/senate-bill/1511?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-08%5C%22%22%5D%7D&s=1&r=4
11/04/2021,BILL,"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the ""Odell Horton Federal Building"".","Rep. Cohen, Steve [D-TN-9]", House - Transportation and Infrastructure        ,House - 11/04/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/390?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-04%5C%22%22%5D%7D&s=1&r=1
11/04/2021,BILL,Cardiovascular Advances in Research and Opportunities Legacy Act,"Rep. Barr, Andy [R-KY-6]", House - Energy and Commerce        ,House - 11/04/2021 Forwarded by Subcommittee to Full Committee (Amended) by Voice Vote . (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/1193?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-04%5C%22%22%5D%7D&s=1&r=2
11/04/2021,BILL,Advanced Air Mobility Coordination and Leadership Act,"Rep. Davids, Sharice [D-KS-3]", House - Transportation and Infrastructure        ,House - 11/04/2021 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1339?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-04%5C%22%22%5D%7D&s=1&r=3
11/04/2021,BILL,"Commission to Study the Stigmatization, Criminalization, and Ongoing Exclusion and Inequity for LGBTQ Servicemembers and Veterans Act","Rep. Takano, Mark [D-CA-41]", House - Armed Services; Veterans' Affairs        ,House - 11/04/2021 Ordered to be Reported (Amended) by the Yeas and Nays: 18 - 10. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/1596?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-11-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-11-04%5C%22%22%5D%7D&s=1&r=4
