name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.R.6740 [117th], - Respectable Housing Act of 2022,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6740/BILLS-117hr6740ih.pdf
H.R.6747 [117th], - District of Columbia Courts Improvement Act of 2022,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6747/BILLS-117hr6747ih.pdf
H.R.6741 [117th], - Crack is Whack Act,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6741/BILLS-117hr6741ih.pdf
H.R.6744 [117th], - PIPES Act,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6744/BILLS-117hr6744ih.pdf
H.R.6745 [117th], - Ensuring Diversity in Community Banking Act,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6745/BILLS-117hr6745ih.pdf
H.R.6748 [117th], - Midland Over Moscow Act,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6748/BILLS-117hr6748ih.pdf
H.R.6751 [117th], - Avi Kwa Ame National Monument Establishment Act of 2022,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6751/BILLS-117hr6751ih.pdf
H.R.6752 [117th], - DELETE Act,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6752/BILLS-117hr6752ih.pdf
H.R.6738 [117th], - Retirement Tax Credit Parity for Cooperatives and Charities Act,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6738/BILLS-117hr6738ih.pdf
H.R.6727 [117th]," - To prohibit Federal agencies from restricting the use of convertible virtual currency by a person to purchase goods or services for the person's own use, and for other purposes.",Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6727/BILLS-117hr6727ih.pdf
H.R.6730 [117th], - Protecting Higher Education from the Chinese Communist Party Act of 2022,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6730/BILLS-117hr6730ih.pdf
H.R.6729 [117th], - Securing Transparent Operations to Prevent China’s Abuse of International Financing Act,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6729/BILLS-117hr6729ih.pdf
H.R.6750 [117th], - More Accurate Metrics in Securities Law Act,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6750/BILLS-117hr6750ih.pdf
H.R.6749 [117th], - Clean Slate through Repayment Act of 2022,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6749/BILLS-117hr6749ih.pdf
H.R.6734 [117th], - Keep America’s Refuges Operational Act of 2022,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6734/BILLS-117hr6734ih.pdf
H.R.6728 [117th], - American Offshore Worker Fairness Act,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6728/BILLS-117hr6728ih.pdf
H.R.6737 [117th], - Flint Registry Reauthorization Act,Introduced in House (02/15/2022):,https://www.congress.gov/117/bills/hr6737/BILLS-117hr6737ih.pdf
