date,type,title,sponsor,committees,latest_action,tracker,url
01/19/2022,BILL,"To require the Secretary of Agriculture to conduct a study on the establishment of, and the potential land that could be included in, a unit of the National Forest System in the State of Hawaii, and for other purposes.","Rep. Case, Ed [D-HI-1]", House - Natural Resources | Senate - Energy and Natural Resources        ,Senate - 01/19/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 254. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/297?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=1
01/14/2022,BILL,Nonmarket Economy Overcapacity Reform Act,"Rep. Higgins, Brian [D-NY-26]", House - Ways and Means        ,,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6330?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-14%5C%22%22%5D%7D&s=1&r=1
01/18/2022,BILL,"Haiti Development, Accountability, and Institutional Transparency Initiative Act","Rep. Jeffries, Hakeem S. [D-NY-8]", House - Foreign Affairs | Senate - Foreign Relations        ,Senate - 01/18/2022 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/2471?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-18%5C%22%22%5D%7D&s=1&r=1
01/19/2022,BILL,PRRADA,"Rep. Velazquez, Nydia M. [D-NY-7]", House - Judiciary | Senate - Energy and Natural Resources        ,,To President,https://www.congress.gov/bill/117th-congress/house-bill/1192?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=2
01/19/2022,BILL,Amache National Historic Site Act,"Rep. Neguse, Joe [D-CO-2]", House - Natural Resources | Senate - Energy and Natural Resources        ,Senate - 01/19/2022 Placed on Senate Legislative Calendar under General Orders. Calendar No. 255. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2497?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=3
01/19/2022,BILL,Freedom to Vote: John R. Lewis Act,"Rep. Beyer, Donald S., Jr. [D-VA-8]"," House - Science, Space, and Technology        ",Senate - 01/19/2022 Motion to proceed to consideration of the motion to reconsider the vote by which cloture on the motion to concur in the House amendment to the Senate amendment to ,Resolving Differences,https://www.congress.gov/bill/117th-congress/house-bill/5746?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=4
01/19/2022,BILL,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to ensure the timely scheduling of appointments for health care at medical facilities of the Department of Veterans Affairs, and for other purposes.","Rep. Baird, James R. [R-IN-4]", House - Veterans' Affairs        ,House - 01/19/2022 Referred to the House Committee on Veterans' Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6421?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=5
01/19/2022,BILL,"To impose sanctions with respect to the Russian Federation, and for other purposes.","Rep. Banks, Jim [R-IN-3]", House - Foreign Affairs; Judiciary; Financial Services        ,"House - 01/19/2022 Referred to the Committee on Foreign Affairs, and in addition to the Committees on the Judiciary, and Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6422?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=6
01/19/2022,BILL,To amend the Congressional Budget Act of 1974 respecting the scoring of preventive health savings.,"Rep. Burgess, Michael C. [R-TX-26]", House - Budget        ,House - 01/19/2022 Referred to the House Committee on the Budget. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6423?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=7
01/19/2022,BILL,"To amend the Higher Education Act of 1965 to improve loans, and for other purposes.","Rep. DeFazio, Peter A. [D-OR-4]", House - Education and Labor; Judiciary        ,"House - 01/19/2022 Referred to the Committee on Education and Labor, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6424?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=8
01/19/2022,BILL,"To amend the Higher Education Act of 1965 to increase the maximum Federal Pell Grant amount, and for other purposes.","Rep. DeFazio, Peter A. [D-OR-4]", House - Education and Labor; Agriculture; Ways and Means        ,"House - 01/19/2022 Referred to the Committee on Education and Labor, and in addition to the Committees on Agriculture, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6425?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=9
01/19/2022,BILL,"To increase accountability, transparency, and local control of goverrning boards under the Continuum of Care program of the Department of Housing and Urban Development, and for other purposes.","Rep. Gooden, Lance [R-TX-5]", House - Financial Services        ,House - 01/19/2022 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6426?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=10
01/19/2022,BILL,"To amend the Red River National Wildlife Refuge Act to modify the boundary of the Red River National Wildlife Refuge, and for other purposes.","Rep. Johnson, Mike [R-LA-4]", House - Natural Resources        ,House - 01/19/2022 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6427?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=11
01/19/2022,BILL,To amend the Internal Revenue Code of 1986 to establish a State and local general sales tax credit for small businesses.,"Rep. Khanna, Ro [D-CA-17]", House - Ways and Means        ,House - 01/19/2022 Referred to the House Committee on Ways and Means. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6428?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=12
01/19/2022,BILL,"To establish certain protections for members of the Armed Forces who refuse to receive vaccinations against COVID-19, and to increase basic pay for members of the uniformed services.","Rep. Miller, Mary E. [R-IL-15]", House - Armed Services        ,House - 01/19/2022 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6429?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-19%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-19%5C%22%22%5D%7D&s=1&r=13
01/14/2022,BILL,"To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act with respect to hazard mitigation plans, and for other purposes.","Rep. Blumenauer, Earl [D-OR-3]", House - Transportation and Infrastructure        ,"House - 01/14/2022 Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6396?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-14%5C%22%22%5D%7D&s=1&r=2
01/14/2022,BILL,Repeal CFPB Act,"Rep. Donalds, Byron [R-FL-19]", House - Financial Services        ,House - 01/14/2022 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6409?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-14%5C%22%22%5D%7D&s=1&r=3
01/14/2022,BILL,NIST Wildland Fire Communications and Information Dissemination Act,"Rep. Kim, Young [R-CA-39]"," House - Science, Space, and Technology        ","House - 01/14/2022 Referred to the House Committee on Science, Space, and Technology. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6410?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-14%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-14%5C%22%22%5D%7D&s=1&r=4
01/18/2022,BILL,SUPER Act of 2021,"Rep. Gonzalez, Anthony [R-OH-16]"," House - Science, Space, and Technology        ","House - 01/18/2022 Placed on the Union Calendar, Calendar No. 161. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4599?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-18%5C%22%22%5D%7D&s=1&r=2
01/18/2022,BILL,Freedom to Vote: John R. Lewis Act,"Rep. Beyer, Donald S., Jr. [D-VA-8]"," House - Science, Space, and Technology        ",Senate - 01/19/2022 Motion to proceed to consideration of the motion to reconsider the vote by which cloture on the motion to concur in the House amendment to the Senate amendment to ,Resolving Differences,https://www.congress.gov/bill/117th-congress/house-bill/5746?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-18%5C%22%22%5D%7D&s=1&r=3
01/18/2022,BILL,"To amend title 38, United States Code, to make certain improvements in the mental health care provided by the Department of Veterans Affairs, and for other purposes.","Rep. Takano, Mark [D-CA-41]", House - Veterans' Affairs        ,House - 01/18/2022 Referred to the House Committee on Veterans' Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6411?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-18%5C%22%22%5D%7D&s=1&r=4
01/18/2022,BILL,"To exclude products from non-market economy countries and products that are subject to certain enforcement actions from the privilege of de minimis treatment under the Tariff Act of 1930, and for other purposes.","Rep. Blumenauer, Earl [D-OR-3]", House - Ways and Means        ,House - 01/18/2022 Referred to the House Committee on Ways and Means. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6412?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-18%5C%22%22%5D%7D&s=1&r=5
01/18/2022,BILL,To prohibit local educational agencies from obligating certain Federal funds when schools are not providing full time in-person instruction.,"Rep. Cammack, Kat [R-FL-3]", House - Education and Labor        ,House - 01/18/2022 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6413?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-18%5C%22%22%5D%7D&s=1&r=6
01/18/2022,BILL,To amend title XI of the Social Security Act to prohibit any conditions of participation under the Medicare or Medicaid programs that include a vaccine or drug mandate.,"Rep. Crenshaw, Dan [R-TX-2]", House - Energy and Commerce; Ways and Means        ,"House - 01/18/2022 Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6414?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-18%5C%22%22%5D%7D&s=1&r=7
01/18/2022,BILL,"To amend the Federal Reserve Act to prohibit the Federal reserve banks from offering certain products or services directly to an individual, and for other purposes.","Rep. Emmer, Tom [R-MN-6]", House - Financial Services        ,House - 01/18/2022 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6415?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-01-18%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-01-18%5C%22%22%5D%7D&s=1&r=8
