date,url
09/26/2021,https://www.congress.gov/congressional-record/2021/9/26/daily-digest
09/24/2021,https://www.congress.gov/congressional-record/2021/9/24/daily-digest
09/22/2021,https://www.congress.gov/congressional-record/2021/9/22/daily-digest
09/23/2021,https://www.congress.gov/congressional-record/2021/9/23/daily-digest
09/21/2021,https://www.congress.gov/congressional-record/2021/9/21/daily-digest
