name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
S.Con.Res.22 [117th]," - A concurrent resolution providing for the use of the catafalque situated in the Exhibition Hall of the Capitol Visitor Center in connection with memorial services to be conducted in the rotunda of the Capitol for the Honorable Robert Joseph Dole, a Senator from the Stat",Engrossed in Senate (12/07/2021):,https://www.congress.gov/117/bills/sconres22/BILLS-117sconres22es.pdf
S.Con.Res.23 [117th]," - A concurrent resolution authorizing the use of the rotunda of the Capitol for the lying in state of the remains of the Honorable Robert Joseph Dole, a Senator from the State of Kansas.",Engrossed in Senate (12/07/2021):,https://www.congress.gov/117/bills/sconres23/BILLS-117sconres23es.pdf
H.Res.838 [117th]," - Providing for consideration of the bill (H.R. 5314) to protect our democracy by preventing abuses of presidential power, restoring checks and balances and accountability and transparency in government, and defending elections against foreign interference, and for other ",Engrossed in House (12/07/2021):,https://www.congress.gov/117/bills/hres838/BILLS-117hres838eh.pdf
H.Con.Res.63 [117th]," - Permitting the remains of the late Honorable Robert Joseph Dole, formerly a Senator and a Representative from the State of Kansas, to lie in honor in the rotunda of the Capitol, and for other purposes.",Introduced in House (12/07/2021):,https://www.congress.gov/117/bills/hconres63/BILLS-117hconres63ih.pdf
H.Con.Res.64 [117th], - Directing the Secretary of the Senate to make a correction in the enrollment of the bill S. 1605.,Engrossed in House (12/07/2021):,https://www.congress.gov/117/bills/hconres64/BILLS-117hconres64eh.pdf
H.Res.842 [117th], - Condemning the sexual and gender-based violence against women and girls in Ethiopia and emphasizing the urgent demand for humanitarian responses to meet their needs.,Introduced in House (12/07/2021):,https://www.congress.gov/117/bills/hres842/BILLS-117hres842ih.pdf
H.Res.841 [117th], - Recognizing Bahrain on the 50th anniversary of its independence.,Introduced in House (12/07/2021):,https://www.congress.gov/117/bills/hres841/BILLS-117hres841ih.pdf
H.Res.840 [117th], - Recognizing the 100th anniversary of the Alabama Farmers Federation and celebrating the long history of the Alabama Farmers Federation serving as the voice for Alabama agriculture and forestry.,Introduced in House (12/07/2021):,https://www.congress.gov/117/bills/hres840/BILLS-117hres840ih.pdf
S.Res.468 [117th]," - A resolution permitting the collection of clothing, toys, food, and housewares during the holiday season for charitable purposes in Senate buildings.",Agreed to Senate (12/06/2021):,https://www.congress.gov/117/bills/sres468/BILLS-117sres468ats.pdf
S.Res.469 [117th]," - A resolution designating December 3, 2021, as ""National Phenylketonuria Awareness Day"".",Agreed to Senate (12/06/2021):,https://www.congress.gov/117/bills/sres469/BILLS-117sres469ats.pdf
S.Res.470 [117th]," - A resolution relating to the death of the Honorable Robert ""Bob"" J. Dole, former United States Senator for the State of Kansas.",Agreed to Senate (12/06/2021):,https://www.congress.gov/117/bills/sres470/BILLS-117sres470ats.pdf
S.3270 [117th], - Maritime Administration Reauthorization Act of 2022,Introduced in Senate (11/29/2021):,https://www.congress.gov/117/bills/s3270/BILLS-117s3270is.pdf
H.R.6071 [117th], - Defend the Blend Act,Introduced in House (11/23/2021):,https://www.congress.gov/117/bills/hr6071/BILLS-117hr6071ih.pdf
H.R.6068 [117th], - Saving Local News Act,Introduced in House (11/23/2021):,https://www.congress.gov/117/bills/hr6068/BILLS-117hr6068ih.pdf
H.R.6066 [117th], - Strengthening the Office of Personnel Management Act,Introduced in House (11/23/2021):,https://www.congress.gov/117/bills/hr6066/BILLS-117hr6066ih.pdf
H.R.6073 [117th], - Improving Chassis Capacity for Memphis’ Supply Chain Act,Introduced in House (11/23/2021):,https://www.congress.gov/117/bills/hr6073/BILLS-117hr6073ih.pdf
H.R.6072 [117th], - Leveraging Integrated Networks in Communities To Address Social Needs Act of 2021,Introduced in House (11/23/2021):,https://www.congress.gov/117/bills/hr6072/BILLS-117hr6072ih.pdf
H.R.6074 [117th], - Smaller Class Sizes for Students and Educators Act of 2021,Introduced in House (11/23/2021):,https://www.congress.gov/117/bills/hr6074/BILLS-117hr6074ih.pdf
H.R.6041 [117th]," - To designate the facility of the United States Postal Service located at 10 Bow Circle in Hilton Head Island, South Carolina, as the ""Charles E. Fraser Post Office Building"".",Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6041/BILLS-117hr6041ih.pdf
H.R.6032 [117th], - Katimiîn and Ameekyáaraam Sacred Lands Act,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6032/BILLS-117hr6032ih.pdf
H.R.6050 [117th], - Aviation Noise and Emissions Mitigation Act,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6050/BILLS-117hr6050ih.pdf
H.R.5609 [117th], - Cattle Contract Library Act of 2021,Introduced in House (10/19/2021):,https://www.congress.gov/117/bills/hr5609/BILLS-117hr5609ih.pdf
H.R.5608 [117th], - Chronic Wasting Disease Research and Management Act,Introduced in House (10/19/2021):,https://www.congress.gov/117/bills/hr5608/BILLS-117hr5608ih.pdf
S.2629 [117th], - Better Cybercrime Metrics Act,Engrossed in Senate (12/07/2021):,https://www.congress.gov/117/bills/s2629/BILLS-117s2629es.pdf
H.R.4616 [117th], - Adjustable Interest Rate (LIBOR) Act of 2021,Reported in House (12/07/2021):,https://www.congress.gov/117/bills/hr4616/BILLS-117hr4616rh.pdf
H.R.4489 [117th], - National Forest Restoration and Remediation Act,Reported in House (12/07/2021):,https://www.congress.gov/117/bills/hr4489/BILLS-117hr4489rh.pdf
S.1605 [117th], - National Defense Authorization Act for Fiscal Year 2022,Engrossed Amendment House (12/08/2021):,https://www.congress.gov/117/bills/s1605/BILLS-117s1605eah.pdf
S.1097 [117th], - Federal Rotational Cyber Workforce Program Act of 2021,Introduced in Senate (04/13/2021):,https://www.congress.gov/117/bills/s1097/BILLS-117s1097is.pdf
S.1095 [117th], - Colonel John M. McHugh Tuition Fairness for Survivors Act of 2021,Public Law 117-68(11/30/2021):,https://www.congress.gov/117/plaws/publ68/PLAW-117publ68.pdf
S.1031 [117th]," - A bill to require the Comptroller General of the United States to conduct a study on disparities associated with race and ethnicity with respect to certain benefits administered by the Secretary of Veterans Affairs, and for other purposes.",Public Law 117-66(11/30/2021):,https://www.congress.gov/117/plaws/publ66/PLAW-117publ66.pdf
S.894 [117th], - Hire Veteran Health Heroes Act of 2021,Public Law 117-67(11/30/2021):,https://www.congress.gov/117/plaws/publ67/PLAW-117publ67.pdf
S.796 [117th], - Protecting Moms Who Served Act of 2021,Public Law 117-69(11/30/2021):,https://www.congress.gov/117/plaws/publ69/PLAW-117publ69.pdf
S.610 [117th], - Protecting Medicare and American Farmers from Sequester Cuts Act,Engrossed Amendment House (12/07/2021):,https://www.congress.gov/117/bills/s610/BILLS-117s610eah.pdf
