name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.Res.683 [117th]," - Expressing support for the recognition of September 27, 2021, to October 3, 2021, as ""Asian American and Native American Pacific Islander-Serving Institutions Week"".",Introduced in House (09/27/2021):,https://www.congress.gov/117/bills/hres683/BILLS-117hres683ih.pdf
H.Res.684 [117th], - Recognizing the importance of ending the stigmatization of substance use disorder.,Introduced in House (09/27/2021):,https://www.congress.gov/117/bills/hres684/BILLS-117hres684ih.pdf
H.Res.685 [117th]," - Expressing support for the recognition of September 26, 2021, as ""World Contraception Day"" and expressing the sense of the House of Representatives regarding global and domestic access to contraception.",Introduced in House (09/27/2021):,https://www.congress.gov/117/bills/hres685/BILLS-117hres685ih.pdf
H.R.5376 [117th], - To provide for reconciliation pursuant to title II of S. Con. Res. 14.,Reported in House (09/27/2021):,https://www.congress.gov/117/bills/hr5376/BILLS-117hr5376rh.pdf
H.R.5346 [117th], - Equal Access to the Right Nutrition for Military Families (EARN) Act of 2021,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5346/BILLS-117hr5346ih.pdf
H.R.5348 [117th], - ESP Family Leave Act,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5348/BILLS-117hr5348ih.pdf
H.R.5344 [117th], - Two-State Solution Act,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5344/BILLS-117hr5344ih.pdf
H.R.5345 [117th], - Saline Lake Ecosystems in the Great Basin States Program Act of 2021,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5345/BILLS-117hr5345ih.pdf
H.R.5347 [117th], - Alternatives to Detention Act of 2021,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5347/BILLS-117hr5347ih.pdf
H.R.5349 [117th]," - To designate the facility of the United States Postal Service located at 1550 State Road S-38-211 in Orangeburg, South Carolina, as the ""J.I. Washington Post Office Building"".",Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5349/BILLS-117hr5349ih.pdf
H.R.5350 [117th], - Enhancing Geothermal Production on Federal Lands Act,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5350/BILLS-117hr5350ih.pdf
H.R.5351 [117th], - PRC Act,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5351/BILLS-117hr5351ih.pdf
H.R.5352 [117th], - Military Suicide Prevention in the 21st Century Act,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5352/BILLS-117hr5352ih.pdf
H.R.5353 [117th], - Scholarship Tax Relief for Students Act of 2021,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5353/BILLS-117hr5353ih.pdf
H.R.5355 [117th], - Desert Community Lands Act,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5355/BILLS-117hr5355ih.pdf
H.R.5356 [117th], - Anti-BDS Labeling Act,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5356/BILLS-117hr5356ih.pdf
H.R.5357 [117th], - Unruly Passenger Restraint Review Act,Introduced in House (09/23/2021):,https://www.congress.gov/117/bills/hr5357/BILLS-117hr5357ih.pdf
H.R.2424 [117th], - Agricultural Fairs Rescue Act,Reported in House (09/27/2021):,https://www.congress.gov/117/bills/hr2424/BILLS-117hr2424rh.pdf
H.R.1693 [117th], - EQUAL Act of 2021,Reported in House (09/27/2021):,https://www.congress.gov/117/bills/hr1693/BILLS-117hr1693rh.pdf
