name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.Res.829 [117th]," - Providing for consideration of the bill (H.R. 6119) making further continuing appropriations for the fiscal year ending September 30, 2022, and for other purposes; and for other purposes.",Reported in House (12/02/2021):,https://www.congress.gov/117/bills/hres829/BILLS-117hres829rh.pdf
H.Res.825 [117th], - Electing a certain Member to certain standing committees of the House of Representatives.,Engrossed in House (12/01/2021):,https://www.congress.gov/117/bills/hres825/BILLS-117hres825eh.pdf
H.Res.826 [117th], - Electing a Member to certain standing committees of the House of Representatives.,Engrossed in House (12/01/2021):,https://www.congress.gov/117/bills/hres826/BILLS-117hres826eh.pdf
H.Res.828 [117th], - Congratulating the Washington Spirit on winning the 2021 National Women's Soccer League championship.,Introduced in House (12/01/2021):,https://www.congress.gov/117/bills/hres828/BILLS-117hres828ih.pdf
H.R.6027 [117th]," - To provide for individual rights relating to privacy of personal information, to establish privacy and security requirements for covered entities relating to personal information, and to establish an agency to be known as the Digital Privacy Agency to enforce such right",Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6027/BILLS-117hr6027ih.pdf
H.R.6018 [117th], - To allow amounts made available for the Continuum of Care program of the Secretary of Housing and Urban Development.,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6018/BILLS-117hr6018ih.pdf
H.R.5982 [117th]," - To make revisions in title 51, United States Code, as necessary to keep the title current, and to make technical amendments to improve the United States Code.",Reported in House (11/30/2021):,https://www.congress.gov/117/bills/hr5982/BILLS-117hr5982rh.pdf
H.R.5720 [117th], - Courthouse Ethics and Transparency Act,Engrossed in House (12/01/2021):,https://www.congress.gov/117/bills/hr5720/BILLS-117hr5720eh.pdf
H.R.5695 [117th]," - To make technical amendments to update statutory references to certain provisions which were formerly classified to chapters 14 and 19 of title 25, United States Code.",Reported in House (11/30/2021):,https://www.congress.gov/bill-texts-received-today
H.R.5677 [117th]," - To make technical amendments to update statutory references to certain provisions classified to title 2, United States Code, title 50, United States Code, and title 52, United States Code.",Reported in House (11/30/2021):,https://www.congress.gov/bill-texts-received-today
H.R.4352 [117th]," - To amend the Act of June 18, 1934, to reaffirm the authority of the Secretary of the Interior to take land into trust for Indian Tribes, and for other purposes.",Engrossed in House (12/01/2021):,https://www.congress.gov/117/bills/hr4352/BILLS-117hr4352eh.pdf
H.R.4045 [117th], - FUTURE Networks Act,Engrossed in House (12/01/2021):,https://www.congress.gov/117/bills/hr4045/BILLS-117hr4045eh.pdf
H.R.4055 [117th], - American Cybersecurity Literacy Act,Engrossed in House (12/01/2021):,https://www.congress.gov/117/bills/hr4055/BILLS-117hr4055eh.pdf
H.R.2685 [117th], - Understanding Cybersecurity of Mobile Networks Act,Engrossed in House (12/01/2021):,https://www.congress.gov/117/bills/hr2685/BILLS-117hr2685eh.pdf
