date,type,title,sponsor,committees,latest_action,tracker,url
05/26/2022,BILL,Domestic Terrorism Prevention Act of 2022,"Rep. Schneider, Bradley Scott [D-IL-10]", House - Judiciary; Homeland Security; Armed Services        ,Senate - 05/26/2022 Motion by Senator Schumer to reconsider the vote by which cloture was not invoked on the motion to proceed to ,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/350?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-26%5C%22%22%5D%7D&s=1&r=1
05/27/2022,BILL,"To require the Comptroller General of the United States to study radiological contamination in Coldwater Creek, and for other purposes.","Rep. Bush, Cori [D-MO-1]", House - Energy and Commerce; Armed Services        ,"House - 05/27/2022 Referred to the Committee on Energy and Commerce, and in addition to the Committee on Armed Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/7879?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-27%5C%22%22%5D%7D&s=1&r=1
05/26/2022,BILL,Honoring our PACT Act of 2021,"Rep. Takano, Mark [D-CA-41]", House - Veterans' Affairs; Armed Services        ,Senate - 05/26/2022 Cloture motion on the motion to proceed to the measure presented in Senate. (CR ,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3967?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-26%5C%22%22%5D%7D&s=1&r=2
05/26/2022,BILL,Homeland Security for Children Act,"Rep. Payne, Donald M., Jr. [D-NJ-10]", House - Homeland Security; Transportation and Infrastructure | Senate - Homeland Security and Governmental Affairs        ,,To President,https://www.congress.gov/bill/117th-congress/house-bill/4426?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-26%5C%22%22%5D%7D&s=1&r=3
05/26/2022,BILL,VA Electronic Health Record Transparency Act of 2021,"Rep. Mrvan, Frank J. [D-IN-1]", House - Veterans' Affairs | Senate - Veterans' Affairs        ,Senate - 05/26/2022 Passed Senate without amendment by Voice Vote. (consideration: CR ,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/4591?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-26%5C%22%22%5D%7D&s=1&r=4
05/26/2022,BILL,GAO Database Modernization Act of 2021,"Sen. Scott, Rick [R-FL]", Senate - Homeland Security and Governmental Affairs        ,Senate - 05/26/2022 Passed Senate with an amendment by Unanimous Consent. (consideration: CR ,Passed Senate,https://www.congress.gov/bill/117th-congress/senate-bill/629?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-26%5C%22%22%5D%7D&s=1&r=5
05/26/2022,BILL,MAPS Act of 2021,"Sen. Peters, Gary C. [D-MI]", Senate - Homeland Security and Governmental Affairs        ,Senate - 05/26/2022 Passed Senate with an amendment by Unanimous Consent. (consideration: CR ,Passed Senate,https://www.congress.gov/bill/117th-congress/senate-bill/1941?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-26%5C%22%22%5D%7D&s=1&r=6
05/26/2022,BILL,CTPAT Pilot Program Act of 2021,"Sen. Cornyn, John [R-TX]", Senate - Homeland Security and Governmental Affairs        ,Senate - 05/26/2022 Passed Senate with an amendment by Unanimous Consent. (consideration: CR ,Passed Senate,https://www.congress.gov/bill/117th-congress/senate-bill/2322?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-26%5C%22%22%5D%7D&s=1&r=7
05/26/2022,BILL,Public Safety Officer Support Act of 2022,"Sen. Duckworth, Tammy [D-IL]", Senate - Judiciary        ,Senate - 05/26/2022 Committee on the Judiciary. Ordered to be reported with an amendment in the nature of a substitute favorably. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/3635?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-26%5C%22%22%5D%7D&s=1&r=8
05/26/2022,BILL,A bill to amend the Internal Revenue Code of 1986 to modify the eligible age for the exemption from the retirement plan early withdrawal penalty for public safety officers.,"Sen. Toomey, Patrick J. [R-PA]", Senate - Finance        ,Senate - 05/26/2022 Read twice and referred to the Committee on Finance. (,Introduced,https://www.congress.gov/bill/117th-congress/senate-bill/4314?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-26%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-26%5C%22%22%5D%7D&s=1&r=9
